,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
2381,['通瑞月光湖 3室2厅 西南 西'],220,17731,通瑞月光湖,双流,公兴,3室2厅1厨1卫,低楼层 (共26层),124.08㎡,平层,暂无数据,塔楼,西南 西,钢混结构,精装,两梯六户,有,2021-03-30,商品房,2018-04-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2382,['富豪逸阳华庭 3室2厅 南'],168,12925,富豪逸阳华庭,双流,东升镇,3室2厅1厨2卫,高楼层 (共6层),129.99㎡,错层,129.99㎡,板楼,南,钢混结构,精装,一梯两户,无,2020-08-28,商品房,2006-01-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2383,['翰林南城 3室1厅 南'],146,11230,翰林南城,双流,航空港,3室1厅1厨2卫,高楼层 (共6层),130.02㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2019-10-08,商品房,2009-01-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2384,['九龙仓时代小镇 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,九龙仓时代小镇,双流,蛟龙港,3室2厅1厨2卫,中楼层 (共11层),107.34㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯三户,有,2021-07-26,商品房,2015-11-02,普通住宅,满两年,共有,"
                                有抵押 38万元 招商银行 业主自还
                              ",已上传房本照片,,,,
2385,['双流区教师公寓 2室1厅 南'],65,9344,双流区教师公寓,双流,双流城区,2室1厅1厨1卫,低楼层 (共2层),69.57㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯一户,暂无数据,2020-09-10,商品房,2017-07-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2386,['东立国际花城 3室2厅 南'],178,14285,东立国际花城,双流,蛟龙港,3室2厅1厨2卫,高楼层 (共15层),124.61㎡,平层,106.34㎡,板塔结合,南,钢混结构,其他,两梯八户,有,2020-03-16,商品房,2014-11-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2387,['翰林南城 3室1厅 南 北'],175,13512,翰林南城,双流,航空港,3室1厅1厨2卫,高楼层 (共6层),129.52㎡,跃层,114.74㎡,板楼,南 北,钢混结构,精装,一梯两户,无,2019-06-24,商品房,2015-08-19,普通住宅,满五年,非共有,"
                                有抵押 45万元 农业银行双流支行 客户偿还
                              ",已上传房本照片,,,,
2388,['保利叶语 4室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,4室2厅1厨2卫,低楼层 (共32层),115.58㎡,平层,95.84㎡,板塔结合,东,钢混结构,其他,两梯六户,有,2021-07-15,商品房,2019-04-03,普通住宅,满两年,共有,"
                                有抵押 35万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
2389,['南丽湾 3室2厅 南'],145,12941,南丽湾,双流,航空港,3室2厅1厨2卫,中楼层 (共6层),112.05㎡,平层,暂无数据,板楼,南,混合结构,其他,一梯两户,无,2021-08-26,商品房,2014-08-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2390,['桥梁家苑 3室2厅 东南'],88,8901,桥梁家苑,双流,东升镇,3室2厅1厨1卫,中楼层 (共7层),98.87㎡,平层,暂无数据,暂无数据,东南,未知结构,简装,一梯一户,暂无数据,2021-02-20,商品房,2008-04-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2391,['保利叶语 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室1厅1厨1卫,低楼层 (共32层),70.22㎡,平层,56㎡,板塔结合,东,钢混结构,其他,两梯六户,有,2021-08-14,商品房,2018-04-04,普通住宅,满两年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
2392,['东福家苑 3室2厅 东南'],149,10842,东福家苑,双流,东升镇,3室2厅1厨2卫,高楼层 (共6层),137.44㎡,错层,137.44㎡,板楼,东南,砖混结构,精装,一梯两户,无,2021-09-29,商品房,2017-11-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2393,['文星花园 3室1厅 北'],190,14084,文星花园,双流,航空港,3室1厅1厨2卫,中楼层 (共18层),134.91㎡,平层,暂无数据,板塔结合,北,混合结构,毛坯,两梯四户,有,2021-09-08,商品房,2017-01-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2394,['华银美景 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,华银美景,双流,华府,3室1厅1厨1卫,高楼层 (共18层),87.88㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯六户,有,2021-10-12,商品房,2012-12-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2395,['富豪时代 3室2厅 南'],163,14230,富豪时代,双流,东升镇,3室2厅1厨2卫,低楼层 (共6层),114.55㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,2021-09-23,商品房,2007-12-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2396,['川大河畔 3室1厅 南'],180,14021,川大河畔,双流,航空港,3室1厅1厨1卫,低楼层 (共11层),128.38㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,有,2020-05-19,商品房,2008-05-29,普通住宅,满五年,非共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
2397,['文星花园 3室2厅 南 北'],190,14084,文星花园,双流,航空港,3室2厅1厨2卫,高楼层 (共18层),134.91㎡,平层,119.85㎡,板塔结合,南 北,混合结构,其他,两梯四户,有,2020-04-17,商品房,2017-05-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2398,['北京城建龙樾湾 4室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,北京城建龙樾湾,双流,蛟龙港,4室1厅1厨2卫,低楼层 (共34层),140㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-09-14,商品房,2019-12-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2399,['警馨苑 3室2厅 东'],188,15199,警馨苑,双流,航空港,3室2厅1厨2卫,高楼层 (共18层),123.7㎡,平层,106.79㎡,塔楼,东,钢混结构,毛坯,两梯四户,有,2020-08-15,商品房,2015-04-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2400,['景茂名都东郡 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,景茂名都东郡,双流,蛟龙港,3室2厅1厨2卫,高楼层 (共13层),104.86㎡,平层,暂无数据,板楼,东,钢混结构,简装,两梯六户,有,2021-10-03,商品房,2018-11-27,普通住宅,满两年,非共有,"
                                有抵押 30万元 建设银行 业主自还
                              ",已上传房本照片,,,,
2401,['香博城 3室2厅 南'],185,14620,香博城,双流,蛟龙港,3室2厅1厨2卫,低楼层 (共7层),126.54㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,有,2021-07-03,商品房,2017-03-07,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2402,['中铁骑士府邸 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,中铁骑士府邸,双流,华府,4室2厅1厨2卫,高楼层 (共32层),90.5㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,三梯八户,有,2021-08-06,商品房,2018-12-21,普通住宅,满两年,共有,"
                                有抵押 40万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
2403,['花样年别样城 3室2厅 东南'],132.6,9999,花样年别样城,双流,公兴,3室2厅1厨2卫,高楼层 (共6层),132.62㎡,平层,120㎡,板楼,东南,混合结构,其他,一梯两户,无,2021-09-25,商品房,2007-11-07,普通住宅,满五年,非共有,"
                                有抵押 8万元
                              ",已上传房本照片,,,,
2404,['上优水岸 3室2厅 南'],150,12758,上优水岸,双流,航空港,3室2厅1厨2卫,高楼层 (共6层),117.58㎡,平层,暂无数据,板楼,南,混合结构,其他,一梯两户,无,2020-04-21,商品房,2009-05-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2405,['文星花园 3室2厅 南 北'],185,13359,文星花园,双流,航空港,3室2厅1厨2卫,低楼层 (共18层),138.49㎡,平层,暂无数据,板塔结合,南 北,混合结构,毛坯,两梯四户,有,2021-02-19,商品房,2016-09-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2406,['华银美景 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,华银美景,双流,华府,3室1厅1厨2卫,高楼层 (共18层),119.23㎡,平层,99.04㎡,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-06-27,商品房,2013-06-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2407,['成都新天地二期春天里 3室1厅 东南'],170,19275,成都新天地二期春天里,双流,航空港,3室1厅1厨1卫,低楼层 (共22层),88.2㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-06-01,商品房,2019-06-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2408,['蓝光圣菲town城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,3室2厅1厨1卫,中楼层 (共23层),89.5㎡,平层,72.6㎡,板塔结合,南,钢混结构,精装,两梯八户,有,2021-06-02,商品房,2012-07-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2409,['蜀镇锦翰园 4室2厅 东南'],170,11849,蜀镇锦翰园,双流,蛟龙港,4室2厅1厨1卫,中楼层 (共20层),143.48㎡,平层,117.55㎡,板塔结合,东南,钢混结构,简装,两梯四户,有,2020-05-15,商品房,2012-12-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2410,['弘民新城 4室2厅 东南'],148,8453,弘民新城,双流,东升镇,4室2厅1厨3卫,高楼层 (共6层),175.09㎡,跃层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2020-05-21,商品房,2007-05-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2411,['水木华夏 3室2厅 南'],136,10012,水木华夏,双流,东升镇,3室2厅1厨2卫,低楼层 (共6层),135.84㎡,平层,暂无数据,板楼,南,混合结构,其他,一梯三户,无,2020-06-21,商品房,2007-07-04,普通住宅,满五年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
2412,['蜀镇御景湖 3室2厅 南'],170,14558,蜀镇御景湖,双流,蛟龙港,3室2厅1厨2卫,低楼层 (共12层),116.78㎡,平层,87.99㎡,塔楼,南,钢混结构,精装,两梯三户,有,2021-09-11,商品房,2019-01-08,普通住宅,满两年,共有,"
                                有抵押 35万元 兴业银行 客户偿还
                              ",已上传房本照片,,,,
2413,['中海右岸一期 3室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,中海右岸一期,双流,华府,3室2厅1厨2卫,中楼层 (共33层),118.21㎡,平层,暂无数据,塔楼,西北,砖混结构,其他,两梯五户,有,2021-09-03,商品房,2018-09-03,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2414,['上优水岸 3室2厅 南 北'],145,12311,上优水岸,双流,航空港,3室2厅1厨2卫,高楼层 (共6层),117.79㎡,平层,107.33㎡,板楼,南 北,混合结构,精装,一梯两户,无,2020-07-15,商品房,2010-03-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2415,['通瑞月光湖 3室1厅 东 东南'],220,16764,通瑞月光湖,双流,公兴,3室1厅1厨2卫,中楼层 (共25层),131.24㎡,平层,108㎡,塔楼,东 东南,钢混结构,其他,两梯五户,有,2021-09-30,商品房,2018-04-03,普通住宅,满两年,非共有,"
                                有抵押 30
                              ",已上传房本照片,,,,
2416,['三强西路166号 2室2厅 南'],69.7,9628,三强西路166号,双流,东升镇,2室2厅1厨1卫,高楼层 (共6层),72.4㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯一户,暂无数据,2021-06-25,商品房,2002-09-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2417,['东升白鹤社区78号后院 3室2厅 东'],75,7634,东升白鹤社区78号后院,双流,东升镇,3室2厅1厨1卫,低楼层 (共6层),98.25㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,暂无数据,2021-09-25,商品房,2017-10-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2418,['蓝润棠湖春天 3室1厅 南'],135,18207,蓝润棠湖春天,双流,航空港,3室1厅1厨1卫,低楼层 (共16层),74.15㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,2020-08-08,商品房,2017-04-14,普通住宅,满两年,非共有,"
                                有抵押 建行 业主自还
                              ",已上传房本照片,,,,
2419,['宗申流溪别院四期 4室2厅 南'],185.7,13409,宗申流溪别院四期,双流,双流城区,4室2厅1厨2卫,低楼层 (共6层),138.49㎡,平层,125.36㎡,板楼,南,钢混结构,其他,一梯两户,无,2021-04-08,商品房,2009-04-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2420,['中海右岸一期 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,中海右岸一期,双流,华府,3室1厅1厨1卫,低楼层 (共33层),104.89㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯六户,有,2021-09-14,商品房,2017-11-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2421,['园丁广厦公寓 3室2厅 南'],142,10778,园丁广厦公寓,双流,东升镇,3室2厅1厨2卫,低楼层 (共6层),131.75㎡,错层,暂无数据,板楼,南,混合结构,其他,一梯两户,无,2021-08-13,商品房,2009-08-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2422,['宗申流溪丽园 3室1厅 南'],200,15948,宗申流溪丽园,双流,航空港,3室1厅1厨2卫,中楼层 (共6层),125.41㎡,平层,暂无数据,板塔结合,南,混合结构,精装,一梯两户,无,2021-10-19,商品房,2010-12-15,普通住宅,满五年,共有,"
                                有抵押 30万元 邮政银行 客户偿还
                              ",已上传房本照片,,,,
2423,['棠湖泊林城 3室1厅 西北 北'],暂无数据,首付及贷款情况请咨询经纪人,棠湖泊林城,双流,华府,3室1厅1厨2卫,低楼层 (共33层),131.07㎡,跃层,131.07㎡,板塔结合,西北 北,框架结构,其他,两梯五户,有,2021-09-15,商品房,2017-06-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2424,['宏昌佳苑 3室2厅 北'],116,10320,宏昌佳苑,双流,航空港,3室2厅1厨2卫,中楼层 (共6层),112.41㎡,平层,暂无数据,板塔结合,北,混合结构,其他,一梯两户,暂无数据,2021-08-28,商品房,2005-12-31,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2425,['锦绣华都 3室1厅 西'],132,10313,锦绣华都,双流,东升镇,3室1厅1厨2卫,低楼层 (共6层),128㎡,错层,115.62㎡,塔楼,西,混合结构,精装,一梯两户,无,2021-09-11,商品房,2017-11-07,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2426,['文星花园 3室1厅 东南'],146,14503,文星花园,双流,航空港,3室1厅1厨1卫,中楼层 (共18层),100.67㎡,平层,86.44㎡,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2019-06-26,商品房,2017-04-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2427,['文星花园 3室1厅 南'],140,14088,文星花园,双流,航空港,3室1厅1厨1卫,低楼层 (共18层),99.38㎡,平层,暂无数据,板塔结合,南,混合结构,简装,两梯四户,有,2021-05-09,商品房,2018-04-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2428,['优品时代三期 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,优品时代三期,双流,蛟龙港,3室1厅1厨1卫,高楼层 (共15层),108.33㎡,平层,88.84㎡,板塔结合,东,钢混结构,其他,两梯四户,有,2021-04-22,商品房,2016-05-05,普通住宅,满五年,共有,"
                                有抵押 30万元 中国银行
                              ",已上传房本照片,,,,
2429,['成都新天地 3室2厅 西'],185,19470,成都新天地,双流,航空港,3室2厅1厨2卫,中楼层 (共13层),95.02㎡,平层,80.16㎡,板塔结合,西,钢混结构,精装,两梯六户,有,2021-01-16,商品房,2012-03-31,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2430,['南丽湾 3室2厅 南'],145,12941,南丽湾,双流,航空港,3室2厅1厨2卫,中楼层 (共6层),112.05㎡,平层,暂无数据,板楼,南,混合结构,其他,一梯两户,无,2021-08-26,商品房,2014-08-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2431,['金座威尼谷 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,金座威尼谷,双流,东升镇,3室1厅1厨2卫,中楼层 (共20层),99.78㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯四户,有,2021-10-28,商品房,2018-10-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2432,['贾家巷42号 3室2厅 南'],77.9,7798,贾家巷42号,双流,东升镇,3室2厅1厨1卫,中楼层 (共6层),99.9㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,暂无数据,2020-06-08,商品房,2017-08-21,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2433,['景茂名都 3室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,景茂名都,双流,蛟龙港,3室1厅1厨2卫,低楼层 (共13层),117.04㎡,平层,101.09㎡,板塔结合,北,钢混结构,简装,两梯五户,有,2021-11-05,商品房,2018-10-30,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2434,['千禧华庭 3室2厅 东南'],145,10786,千禧华庭,双流,东升镇,3室2厅1厨2卫,低楼层 (共6层),134.44㎡,错层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,暂无数据,2021-06-02,商品房,2018-04-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2435,['空港晶座 3室2厅 东'],160,16113,空港晶座,双流,航空港,3室2厅1厨2卫,高楼层 (共22层),99.3㎡,跃层,86.36㎡,板楼,东,钢混结构,精装,三梯二十二户,有,2021-03-03,商品房,2018-03-05,普通住宅,满两年,非共有,"
                                有抵押 60万元 天府银行 客户偿还
                              ",已上传房本照片,,,,
2436,['保利叶语 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室1厅1厨1卫,高楼层 (共32层),82㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,两梯六户,有,2021-05-25,商品房,2018-11-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2437,['新航印象 3室2厅 东南'],160,12945,新航印象,双流,航空港,3室2厅1厨2卫,中楼层 (共6层),123.6㎡,平层,111.13㎡,板塔结合,东南,钢混结构,其他,一梯两户,无,2021-07-25,商品房,2018-02-11,普通住宅,满两年,非共有,"
                                有抵押 40万元 40多万客户帮助还款 客户偿还
                              ",已上传房本照片,,,,
2438,['仁和公寓(双流) 3室2厅 东 西'],98,8139,仁和公寓(双流),双流,东升镇,3室2厅1厨2卫,中楼层 (共6层),120.41㎡,平层,暂无数据,板楼,东 西,砖混结构,简装,一梯两户,无,2021-08-20,商品房,2019-03-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2439,['华银美景 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,华银美景,双流,华府,3室2厅1厨2卫,低楼层 (共6层),127.39㎡,平层,17.77㎡,板塔结合,南,混合结构,精装,一梯一户,无,2021-07-17,商品房,2012-10-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2440,['王府花园一期 3室2厅 东南'],109.5,9455,王府花园一期,双流,东升镇,3室2厅1厨1卫,中楼层 (共6层),115.82㎡,平层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,无,2020-12-09,商品房,2007-01-30,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
2441,['德商华府天骄 3室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,德商华府天骄,双流,华府,3室1厅1厨2卫,低楼层 (共29层),81.15㎡,平层,暂无数据,塔楼,西,钢混结构,其他,三梯六户,有,2021-06-15,商品房,2018-03-26,普通住宅,满两年,非共有,"
                                有抵押 40万元
                              ",已上传房本照片,,,,
2442,['三强西路一段124号 2室2厅 东南 西南'],90,8217,三强西路一段124号,双流,东升镇,2室2厅1厨2卫,高楼层 (共6层),109.54㎡,平层,109.54㎡,板楼,东南 西南,混合结构,精装,一梯两户,暂无数据,2021-01-22,商品房,2017-09-25,普通住宅,满两年,非共有,"
                                有抵押 37万元 建行 客户偿还
                              ",已上传房本照片,,,,
2443,['文星花园 3室2厅 南 北'],190,14084,文星花园,双流,航空港,3室2厅1厨2卫,高楼层 (共18层),134.91㎡,平层,119.85㎡,板塔结合,南 北,混合结构,其他,两梯四户,有,2020-04-17,商品房,2017-05-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2444,['蜀镇锦云阁 3室2厅 南'],162,13104,蜀镇锦云阁,双流,蛟龙港,3室2厅1厨2卫,高楼层 (共20层),123.63㎡,平层,104.36㎡,塔楼,南,框架结构,精装,两梯六户,有,2021-06-15,商品房,2017-05-11,普通住宅,满两年,共有,"
                                有抵押 20万元 中国银行 业主自还
                              ",已上传房本照片,,,,
2445,['中海右岸一期 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,中海右岸一期,双流,华府,3室1厅1厨2卫,低楼层 (共33层),103.36㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯六户,有,2021-10-14,商品房,2018-10-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2446,['温哥华南苑 4室1厅 北'],240,17576,温哥华南苑,双流,航空港,4室1厅1厨2卫,中楼层 (共16层),136.55㎡,平层,118㎡,板塔结合,北,钢混结构,精装,两梯六户,有,2021-10-30,商品房,2015-04-30,普通住宅,满五年,非共有,"
                                有抵押 50万元 交通银行 客户偿还
                              ",已上传房本照片,,,,
2447,['水电五局红缨小区 3室2厅 南 北'],100.5,9410,水电五局红缨小区,双流,航空港,3室2厅1厨1卫,高楼层 (共7层),106.81㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,暂无数据,2020-11-22,商品房,2008-09-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2448,['桥梁家苑 3室2厅 东南'],75,7654,桥梁家苑,双流,东升镇,3室2厅1厨1卫,低楼层 (共7层),98㎡,平层,98㎡,暂无数据,东南,未知结构,简装,一梯一户,暂无数据,2020-07-03,商品房,2016-07-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2449,['兴吉苑 2室2厅 东'],69,6772,兴吉苑,双流,东升镇,2室2厅1厨1卫,中楼层 (共4层),101.9㎡,平层,暂无数据,暂无数据,东,未知结构,简装,一梯一户,无,2020-10-23,商品房,2017-12-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2450,['保利叶语 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室2厅1厨2卫,中楼层 (共32层),93.51㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,两梯六户,有,2021-09-25,商品房,2018-01-05,普通住宅,满两年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
2451,['棠湖南路二段76号 3室2厅 东南'],87.8,8288,棠湖南路二段76号,双流,东升镇,3室2厅1厨2卫,中楼层 (共6层),105.94㎡,平层,暂无数据,板楼,东南,砖混结构,其他,一梯三户,无,2020-07-28,商品房,2017-05-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2452,['贵通御苑枫景 4室2厅 东南'],225,17040,贵通御苑枫景,双流,双流城区,4室2厅1厨2卫,中楼层 (共6层),132.05㎡,平层,121.32㎡,板楼,东南,框架结构,精装,一梯两户,无,2021-12-10,商品房,2021-12-14,普通住宅,未满两年,共有,"
                                有抵押 20万元 1 业主自还
                              ",已上传房本照片,,,,
2453,['贵通御苑枫景 4室2厅 南 西南'],170,11004,贵通御苑枫景,双流,双流城区,4室2厅1厨2卫,高楼层 (共6层),154.49㎡,跃层,138.49㎡,板楼,南 西南,框架结构,简装,一梯两户,无,2021-06-14,商品房,2013-07-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2454,['电视塔路一段142号 4室2厅 东南'],115,8195,电视塔路一段142号,双流,东升镇,4室2厅1厨2卫,高楼层 (共7层),140.33㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,暂无数据,2021-07-01,商品房,2017-11-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2455,['保利叶语 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室2厅1厨2卫,中楼层 (共32层),90.16㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯六户,有,2021-09-04,商品房,2018-03-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2456,['锦绣华都 4室2厅 东南 南'],186,10920,锦绣华都,双流,东升镇,4室2厅1厨2卫,高楼层 (共4层),170.34㎡,跃层,155.91㎡,塔楼,东南 南,钢混结构,精装,一梯两户,无,2021-03-29,商品房,2017-10-20,普通住宅,满两年,非共有,"
                                有抵押 80万元 业主自还
                              ",已上传房本照片,,,,
2457,['上优水岸 3室1厅 南'],146,12389,上优水岸,双流,航空港,3室1厅1厨2卫,高楼层 (共6层),117.85㎡,平层,107.33㎡,板楼,南,混合结构,简装,一梯两户,无,2021-01-09,商品房,2009-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2458,['温哥华南苑 4室2厅 南'],190,15497,温哥华南苑,双流,航空港,4室2厅1厨2卫,高楼层 (共17层),122.61㎡,平层,105.51㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-03-25,商品房,2018-01-30,普通住宅,满两年,非共有,"
                                有抵押 40万元 建行 客户偿还
                              ",已上传房本照片,,,,
2459,['翰林南城 3室1厅 南'],146,11230,翰林南城,双流,航空港,3室1厅1厨2卫,高楼层 (共6层),130.02㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2019-10-08,商品房,2009-01-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2460,['翰林上岛 3室1厅 南 北'],190,17287,翰林上岛,双流,航空港,3室1厅1厨1卫,中楼层 (共16层),109.91㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯七户,有,2021-07-14,商品房,2013-08-05,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
2461,['锦绣华都 3室1厅 西'],132,10313,锦绣华都,双流,东升镇,3室1厅1厨2卫,低楼层 (共6层),128㎡,错层,115.62㎡,塔楼,西,混合结构,精装,一梯两户,无,2021-09-11,商品房,2017-11-07,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
