,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
2247,['天邑宏御花园宏苑 2室2厅 东南'],93,10146,天邑宏御花园宏苑,郫都,橡树湾,2室2厅1厨1卫,中楼层 (共26层),91.67㎡,平层,74.39㎡,板楼,东南,钢混结构,毛坯,两梯四户,有,2020-07-01,商品房,2018-07-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2248,['绿地国际花都三期 4室2厅 西南'],139,10970,绿地国际花都三期,郫都,郫县城区,4室2厅1厨2卫,高楼层 (共32层),126.72㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,2020-09-08,商品房,2014-08-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2249,['西区花园花园洋房 4室2厅 东北'],149,10754,西区花园花园洋房,郫都,犀浦,4室2厅1厨2卫,低楼层 (共6层),138.56㎡,平层,暂无数据,板塔结合,东北,混合结构,精装,一梯两户,无,2021-04-10,商品房,2017-10-25,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2250,['置信逸都D区 3室1厅 东南'],138,10967,置信逸都D区,郫都,郫县万达,3室1厅1厨2卫,中楼层 (共33层),125.84㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯六户,有,2020-08-04,商品房,2014-02-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2251,['百舜苑 4室2厅 南'],148,8607,百舜苑,郫都,郫县城区,4室2厅1厨2卫,中楼层 (共5层),171.96㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯两户,有,2020-09-24,商品房,2005-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2252,['中信未来城北区 3室2厅 西南'],104,11654,中信未来城北区,郫都,郫县城区,3室2厅1厨1卫,高楼层 (共33层),89.24㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,两梯四户,有,2021-08-23,商品房,2014-04-30,普通住宅,满五年,共有,"
                                有抵押 10万元 农行总府路支行 业主自还
                              ",已上传房本照片,,,,
2253,['四季阳光 3室2厅 西南'],49.5,5501,四季阳光,郫都,郫县城区,3室2厅1厨1卫,高楼层 (共6层),89.99㎡,平层,79.69㎡,暂无数据,西南,未知结构,精装,一梯六户,暂无数据,2021-08-10,商品房,2013-09-23,普通住宅,满五年,非共有,"
                                有抵押 10万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
2254,['中冶中央公园 3室1厅 南'],89.8,10206,中冶中央公园,郫都,郫县城区,3室1厅1厨2卫,低楼层 (共23层),87.99㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,三梯九户,有,2021-08-27,商品房,2018-01-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2255,['龙城国际五期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,龙城国际五期,郫都,橡树湾,3室1厅1厨2卫,低楼层 (共26层),118.16㎡,平层,暂无数据,板塔结合,西南,钢混结构,其他,两梯六户,有,2021-12-15,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
2256,['龙湖弗莱明戈一期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,龙湖弗莱明戈一期,郫都,郫县城区,3室1厅1厨2卫,高楼层 (共34层),92.93㎡,平层,74.71㎡,塔楼,西南,框架结构,精装,三梯六户,有,2021-06-13,商品房,2014-06-05,普通住宅,满五年,共有,"
                                有抵押 50万元 光大 业主自还
                              ",已上传房本照片,,,,
2257,['绿地国际花都三期 3室2厅 东南'],116,12257,绿地国际花都三期,郫都,郫县城区,3室2厅1厨1卫,低楼层 (共32层),94.64㎡,平层,77.73㎡,塔楼,东南,钢混结构,毛坯,两梯六户,有,2020-04-12,商品房,2014-06-17,普通住宅,满五年,共有,"
                                有抵押 5万元 农业银行 业主自还
                              ",已上传房本照片,,,,
2258,['置信逸都C区 3室2厅 东南'],110,11491,置信逸都C区,郫都,郫县万达,3室2厅1厨1卫,高楼层 (共33层),95.73㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯六户,有,2021-03-11,商品房,2017-08-02,普通住宅,满两年,共有,"
                                有抵押 70万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
2259,['龙城国际五期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,龙城国际五期,郫都,橡树湾,3室2厅1厨1卫,低楼层 (共30层),88.71㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-02-27,商品房,2017-08-31,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2260,['龙光君悦华庭一期 4室2厅 西南'],112,11980,龙光君悦华庭一期,郫都,郫县城区,4室2厅1厨2卫,高楼层 (共26层),93.49㎡,平层,暂无数据,塔楼,西南,钢混结构,其他,两梯六户,有,2021-04-07,商品房,2018-03-18,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2261,['西城鸥鹭湾 3室1厅 东南'],88,8709,西城鸥鹭湾,郫都,郫县城区,3室1厅1厨1卫,中楼层 (共26层),101.05㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯六户,有,2021-06-22,商品房,2018-12-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2262,['交大万嘉季柳园 3室2厅 东'],120,10115,交大万嘉季柳园,郫都,犀浦,3室2厅1厨1卫,高楼层 (共26层),118.64㎡,平层,100.04㎡,板塔结合,东,钢混结构,毛坯,两梯六户,有,2021-07-02,商品房,2017-04-20,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2263,['西区御景 3室2厅 东南'],110,8463,西区御景,郫都,红光,3室2厅1厨2卫,高楼层 (共5层),129.98㎡,跃层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,无,2021-07-13,商品房,2013-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2264,['交大万嘉樟菊园 3室2厅 东南'],140,11873,交大万嘉樟菊园,郫都,犀浦,3室2厅1厨2卫,高楼层 (共26层),117.92㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-06-24,商品房,2014-11-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2265,['今日花园 5室2厅 西南'],140,8287,今日花园,郫都,犀浦,5室2厅1厨3卫,高楼层 (共6层),168.95㎡,跃层,90.82㎡,板塔结合,西南,混合结构,毛坯,一梯两户,无,2021-04-11,商品房,2006-03-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2266,['锦巷兰台 4室2厅 东南'],200,16127,锦巷兰台,郫都,成外,4室2厅1厨2卫,中楼层 (共26层),124.02㎡,平层,101.84㎡,板塔结合,东南,钢混结构,毛坯,两梯五户,有,2021-05-07,商品房,2019-05-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2267,['中铁伊萨贝拉 3室2厅 东'],166,11687,中铁伊萨贝拉,郫都,犀浦,3室2厅1厨2卫,中楼层 (共9层),142.05㎡,平层,暂无数据,板塔结合,东,框架结构,精装,两梯两户,有,2021-06-13,商品房,2015-07-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2268,['书香府邸二期英伦 3室1厅 东南'],160,14191,书香府邸二期英伦,郫都,成外,3室1厅1厨1卫,高楼层 (共16层),112.75㎡,平层,93.94㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2019-09-23,商品房,2017-12-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2269,['龙湖弗莱明戈一期 3室2厅 西南 东北'],暂无数据,首付及贷款情况请咨询经纪人,龙湖弗莱明戈一期,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共34层),91.78㎡,平层,暂无数据,塔楼,西南 东北,框架结构,精装,三梯六户,有,2020-12-30,商品房,2014-08-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2270,['西区花园水云涧 3室2厅 东南'],141,9319,西区花园水云涧,郫都,犀浦,3室2厅1厨2卫,中楼层 (共5层),151.32㎡,平层,145㎡,板楼,东南,框架结构,精装,一梯两户,无,2020-01-02,商品房,2005-06-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2271,['正成名城左岸 3室1厅 西南'],97,9604,正成名城左岸,郫都,红光,3室1厅1厨2卫,高楼层 (共27层),101㎡,平层,85.63㎡,板塔结合,西南,框架结构,其他,两梯六户,有,2021-08-10,商品房,2013-06-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2272,['西区花园晨之曦 3室1厅 东北'],99,9671,西区花园晨之曦,郫都,犀浦,3室1厅1厨1卫,高楼层 (共6层),102.37㎡,平层,暂无数据,板塔结合,东北,混合结构,简装,一梯四户,无,2021-08-21,商品房,2009-12-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2273,['西岸翠景 3室2厅 东南'],160,12770,西岸翠景,郫都,成外,3室2厅1厨2卫,高楼层 (共24层),125.3㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯五户,有,2021-10-18,商品房,2017-01-16,普通住宅,满两年,非共有,"
                                有抵押 57万元 建行第一支行 客户偿还
                              ",已上传房本照片,,,,
2274,['怡华居 2室1厅 东南'],79,9814,怡华居,郫都,红光,2室1厅1厨1卫,中楼层 (共6层),80.5㎡,平层,暂无数据,板楼,东南,混合结构,其他,一梯四户,无,2021-12-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                暂无数据
                              ",未上传房本照片,,,,
2275,['金壕雅庭 4室2厅 东'],110,8994,金壕雅庭,郫都,郫县城区,4室2厅1厨2卫,高楼层 (共34层),122.31㎡,平层,100.67㎡,塔楼,东,钢混结构,毛坯,三梯七户,有,2021-06-15,商品房,2017-03-30,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2276,['交大万嘉蓉杏园 3室2厅 东南'],175,12237,交大万嘉蓉杏园,郫都,犀浦,3室2厅1厨2卫,高楼层 (共10层),143.01㎡,平层,124.22㎡,板塔结合,东南,框架结构,精装,两梯两户,有,2021-08-12,商品房,2016-12-13,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2277,['西城御景 4室2厅 西南'],155,12070,西城御景,郫都,橡树湾,4室2厅1厨2卫,低楼层 (共28层),128.42㎡,平层,100.93㎡,板塔结合,西南,框架结构,精装,两梯五户,有,2021-09-03,商品房,2017-12-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2278,['盛源学府名城 3室2厅 东北'],102,11376,盛源学府名城,郫都,犀浦,3室2厅1厨2卫,高楼层 (共28层),89.67㎡,平层,暂无数据,板塔结合,东北,钢混结构,毛坯,三梯六户,有,2021-08-08,商品房,2019-11-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2279,['中信未来城北区 4室1厅 西南'],150,14960,中信未来城北区,郫都,郫县城区,4室1厅1厨2卫,中楼层 (共33层),100.27㎡,平层,暂无数据,塔楼,西南,钢混结构,其他,两梯四户,有,2021-06-30,商品房,2014-11-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2280,['西区花园水云庭 3室2厅 东南'],115,9914,西区花园水云庭,郫都,犀浦,3室2厅1厨2卫,中楼层 (共6层),116㎡,错层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-10-27,商品房,2014-11-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2281,['派克公馆 3室2厅 东'],165,12910,派克公馆,郫都,成外,3室2厅1厨2卫,高楼层 (共18层),127.81㎡,平层,105.33㎡,板塔结合,东,框架结构,精装,两梯两户,有,2021-08-03,商品房,2014-01-16,普通住宅,满五年,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,,,,
2282,['锦巷兰台 4室2厅 东南'],210,16933,锦巷兰台,郫都,成外,4室2厅1厨2卫,中楼层 (共26层),124.02㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯五户,有,2021-03-03,商品房,2018-06-29,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2283,['交大万嘉季柳园 3室1厅 东南'],118,10109,交大万嘉季柳园,郫都,犀浦,3室1厅1厨1卫,高楼层 (共26层),116.73㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯五户,有,2021-02-24,商品房,2017-06-10,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2284,['恒创蜀都公馆 3室1厅 南'],119,10928,恒创蜀都公馆,郫都,郫县万达,3室1厅1厨2卫,高楼层 (共24层),108.9㎡,平层,86.27㎡,板楼,南,钢混结构,其他,三梯六户,有,2021-09-10,商品房,2014-02-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2285,['置信逸都C区 4室2厅 西'],138,10437,置信逸都C区,郫都,郫县万达,4室2厅1厨2卫,低楼层 (共33层),132.23㎡,平层,109.48㎡,板塔结合,西,框架结构,毛坯,两梯六户,有,2020-12-16,商品房,2017-06-30,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2286,['西江月 4室2厅 西北'],188,13526,西江月,郫都,成外,4室2厅1厨2卫,中楼层 (共17层),139㎡,平层,暂无数据,板塔结合,西北,框架结构,简装,两梯四户,有,2020-10-29,商品房,2010-10-07,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2287,['芙蓉小区 3室2厅 东南'],81,7311,芙蓉小区,郫都,犀浦,3室2厅1厨1卫,中楼层 (共6层),110.8㎡,平层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,无,2021-05-08,商品房,2016-05-20,普通住宅,满五年,共有,"
                                有抵押 10万元 还有8年的尾款，都可以
                              ",已上传房本照片,,,,
2288,['滨河花园(郫都) 5室2厅 东南 南'],125,7031,滨河花园(郫都),郫都,郫县万达,5室2厅1厨2卫,高楼层 (共6层),177.8㎡,跃层,暂无数据,板楼,东南 南,砖混结构,精装,一梯两户,无,2020-12-08,商品房,2015-02-03,普通住宅,满五年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
2289,['蓝光幸福满庭 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,3室1厅1厨2卫,中楼层 (共26层),81.96㎡,平层,80㎡,板塔结合,东北,钢混结构,精装,两梯七户,有,2021-04-05,商品房,2018-02-05,普通住宅,满两年,共有,"
                                有抵押 25万元
                              ",已上传房本照片,,,,
2290,['和韵美联墅 3室2厅 东南'],79.9,8569,和韵美联墅,郫都,郫县城区,3室2厅1厨1卫,中楼层 (共31层),93.25㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2021-04-11,商品房,2019-12-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2291,['中铁瑞景茗城二期 3室2厅 东南'],147,13222,中铁瑞景茗城二期,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共6层),111.18㎡,平层,97.04㎡,塔楼,东南,框架结构,毛坯,一梯四户,有,2021-10-28,商品房,2014-02-27,普通住宅,满五年,共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,,,,
2292,['成外雅庭 3室1厅 西南'],120,10027,成外雅庭,郫都,成外,3室1厅1厨2卫,中楼层 (共18层),119.68㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,两梯八户,有,2021-07-03,商品房,2018-11-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2293,['五彩城 3室2厅 东南'],133.8,11806,五彩城,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共32层),113.34㎡,平层,93.28㎡,塔楼,东南,钢混结构,精装,三梯六户,有,2021-09-27,商品房,2016-08-01,普通住宅,满五年,非共有,"
                                有抵押 60万元 二抵 客户偿还
                              ",已上传房本照片,,,,
2294,['成都后花园三期 4室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,成都后花园三期,郫都,成外,4室2厅1厨2卫,低楼层 (共25层),116.72㎡,平层,96.15㎡,板塔结合,西北,框架结构,毛坯,三梯六户,有,2020-12-30,商品房,2017-05-22,普通住宅,满两年,非共有,"
                                有抵押 67.8万元 中信银行成都分行 客户偿还
                              ",已上传房本照片,,,,
2295,['天邑宏御花园宏苑 2室1厅 西北'],90,9810,天邑宏御花园宏苑,郫都,橡树湾,2室1厅1厨1卫,低楼层 (共24层),91.75㎡,平层,暂无数据,板楼,西北,钢混结构,简装,两梯四户,有,2020-04-24,商品房,2016-09-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2296,['西锦集一期 3室2厅 东南'],135,12262,西锦集一期,郫都,犀浦,3室2厅1厨2卫,高楼层 (共6层),110.1㎡,平层,98.28㎡,板楼,东南,砖混结构,简装,一梯两户,无,2021-04-17,商品房,2011-11-10,普通住宅,满五年,共有,"
                                有抵押 15万元 建设 业主自还
                              ",已上传房本照片,,,,
2297,['龙城国际 3室2厅 东南'],260,18787,龙城国际,郫都,橡树湾,3室2厅1厨2卫,中楼层 (共9层),138.4㎡,平层,138㎡,板塔结合,东南,框架结构,毛坯,一梯两户,有,2021-03-04,商品房,2015-07-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2298,['桃园柳岸 3室2厅 东南'],70,7939,桃园柳岸,郫都,郫县城区,3室2厅1厨1卫,中楼层 (共6层),88.18㎡,平层,暂无数据,板楼,东南,混合结构,毛坯,一梯两户,无,2020-12-21,商品房,2017-06-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2299,['西区地标 3室1厅 东北'],119,14005,西区地标,郫都,犀浦,3室1厅1厨1卫,高楼层 (共25层),84.97㎡,平层,68.97㎡,塔楼,东北,钢混结构,精装,两梯六户,有,2021-10-17,商品房,2011-10-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2300,['崇兴小区 3室1厅 南'],38,5262,崇兴小区,郫都,郫县万达,3室1厅1厨1卫,高楼层 (共7层),72.22㎡,平层,暂无数据,板楼,南,混合结构,毛坯,一梯两户,无,2021-03-16,商品房,2003-04-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2301,['派克公馆 3室1厅 西南'],170,13992,派克公馆,郫都,成外,3室1厅1厨2卫,高楼层 (共18层),121.5㎡,平层,99.01㎡,板塔结合,西南,框架结构,毛坯,一梯三户,有,2020-12-26,商品房,2012-08-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2302,['铂金时代 4室2厅 西南'],158,9973,铂金时代,郫都,郫县城区,4室2厅1厨2卫,中楼层 (共9层),158.43㎡,平层,140㎡,板塔结合,西南,钢混结构,毛坯,一梯两户,有,2021-07-23,商品房,2010-05-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2303,['华宇天府花城 3室2厅 西南'],110,11935,华宇天府花城,郫都,郫县万达,3室2厅1厨2卫,低楼层 (共31层),92.17㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯五户,有,2021-03-25,商品房,2016-07-12,普通住宅,满五年,非共有,"
                                有抵押 18万元 成都银行 客户偿还
                              ",已上传房本照片,,,,
2304,['精城名典 3室2厅 南 北'],121,9726,精城名典,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共11层),124.42㎡,平层,106.96㎡,板楼,南 北,框架结构,精装,一梯三户,有,2021-08-26,商品房,2009-06-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2305,['水务局家属院 3室2厅 东南'],73,7717,水务局家属院,郫都,郫县城区,3室2厅1厨1卫,高楼层 (共6层),94.6㎡,平层,暂无数据,暂无数据,东南,未知结构,精装,一梯两户,无,2021-06-05,商品房,2016-05-09,普通住宅,满五年,非共有,"
                                有抵押 17万元 农业银行西区支行 业主自还
                              ",已上传房本照片,,,,
2306,['华侨凤凰国际城 3室2厅 西南'],117,10294,华侨凤凰国际城,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共32层),113.66㎡,平层,105㎡,板楼,西南,钢混结构,精装,两梯四户,有,2021-06-17,商品房,2018-08-29,普通住宅,满两年,非共有,"
                                有抵押 30万元 成都银行 业主自还
                              ",已上传房本照片,,,,
2307,['铂金时代 4室1厅 东南'],125,7875,铂金时代,郫都,郫县城区,4室1厅1厨2卫,低楼层 (共9层),158.74㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,一梯两户,有,2021-09-30,商品房,2016-09-07,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2308,['华宇天府花城二期 3室1厅 东南'],90.8,10969,华宇天府花城二期,郫都,郫县万达,3室1厅1厨1卫,中楼层 (共27层),82.78㎡,平层,暂无数据,塔楼,东南,框架结构,毛坯,两梯六户,有,2021-06-09,商品房,2018-03-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2309,['锦苑二期 2室2厅 东南'],77,11281,锦苑二期,郫都,犀浦,2室2厅1厨1卫,低楼层 (共18层),68.26㎡,平层,60㎡,板塔结合,东南,砖混结构,精装,两梯六户,有,2021-10-19,商品房,2016-12-15,普通住宅,满两年,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
2310,['西岸翠景 1室1厅 西北 东北'],63,12181,西岸翠景,郫都,成外,1室1厅1厨1卫,高楼层 (共24层),51.72㎡,平层,暂无数据,板塔结合,西北 东北,钢混结构,简装,两梯五户,有,2021-09-12,商品房,2019-03-25,普通住宅,满两年,非共有,"
                                有抵押 20万元 中国银行 业主自还
                              ",已上传房本照片,,,,
2311,['交大万嘉季柳园 3室2厅 西北'],118,9979,交大万嘉季柳园,郫都,犀浦,3室2厅1厨1卫,中楼层 (共26层),118.26㎡,平层,100.04㎡,板塔结合,西北,钢混结构,简装,两梯六户,有,2021-11-04,商品房,2016-08-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2312,['西江月 3室2厅 东南'],148,13085,西江月,郫都,成外,3室2厅1厨2卫,低楼层 (共17层),113.11㎡,平层,98.7㎡,板塔结合,东南,框架结构,精装,两梯五户,有,2021-04-21,商品房,2010-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2313,['西江月 3室2厅 西南'],178,13707,西江月,郫都,成外,3室2厅1厨2卫,高楼层 (共17层),129.87㎡,平层,113.87㎡,板塔结合,西南,框架结构,精装,两梯四户,有,2020-11-03,商品房,2010-10-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2314,['怡景城市花苑 3室2厅 东'],107,12447,怡景城市花苑,郫都,犀浦,3室2厅1厨2卫,高楼层 (共26层),85.97㎡,跃层,85.97㎡,塔楼,东,框架结构,简装,两梯十户,有,2020-10-25,商品房,2018-02-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2315,['龙湖弗莱明戈一期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,龙湖弗莱明戈一期,郫都,郫县城区,3室1厅1厨2卫,中楼层 (共34层),91㎡,平层,91㎡,塔楼,西南,框架结构,精装,三梯六户,有,2021-01-16,商品房,2014-01-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2316,['西区御景 4室2厅 东南'],140,9098,西区御景,郫都,红光,4室2厅1厨2卫,低楼层 (共6层),153.89㎡,错层,139.91㎡,板楼,东南,钢混结构,精装,一梯两户,无,2021-02-19,商品房,2006-12-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2317,['怡景城市花苑 3室1厅 南'],125,14542,怡景城市花苑,郫都,犀浦,3室1厅1厨2卫,高楼层 (共26层),85.96㎡,跃层,暂无数据,塔楼,南,钢混结构,精装,两梯十户,有,2021-03-08,商品房,2018-06-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2318,['合能橙中心 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能橙中心,郫都,犀浦,3室1厅1厨2卫,高楼层 (共18层),90.13㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯六户,有,2021-04-16,商品房,2018-09-26,普通住宅,满两年,共有,"
                                有抵押 10万元 中国建设银行 业主自还
                              ",已上传房本照片,,,,
2319,['交大万嘉樟菊园 3室1厅 东北'],105,10016,交大万嘉樟菊园,郫都,犀浦,3室1厅1厨1卫,低楼层 (共26层),104.84㎡,平层,暂无数据,板塔结合,东北,框架结构,简装,两梯四户,有,2020-11-01,商品房,2016-11-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2320,['蜀都新城 3室2厅 西南'],87,9010,蜀都新城,郫都,郫县万达,3室2厅1厨1卫,中楼层 (共11层),96.57㎡,平层,81.56㎡,板楼,西南,钢混结构,简装,一梯两户,有,2020-06-14,商品房,2009-07-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2321,['北埠雅园 4室2厅 西南'],99,7055,北埠雅园,郫都,郫县万达,4室2厅1厨2卫,高楼层 (共6层),140.33㎡,跃层,126.66㎡,板楼,西南,钢混结构,精装,一梯两户,无,2020-12-23,商品房,2010-03-05,普通住宅,满五年,非共有,"
                                有抵押 15万元 业主自还
                              ",已上传房本照片,,,,
2322,['人防大厦 2室2厅 西南'],40,4172,人防大厦,郫都,郫县万达,2室2厅1厨1卫,高楼层 (共6层),95.88㎡,平层,85.58㎡,板楼,西南,钢混结构,精装,一梯两户,无,2021-03-05,商品房,2013-12-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2323,['滨河花园(郫都) 3室2厅 西南'],87,8043,滨河花园(郫都),郫都,郫县万达,3室2厅1厨2卫,高楼层 (共6层),108.18㎡,错层,暂无数据,板楼,西南,砖混结构,简装,一梯两户,无,2021-08-19,商品房,2007-01-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2324,['合能四季城一期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能四季城一期,郫都,犀浦,3室2厅1厨1卫,高楼层 (共29层),75.77㎡,平层,59.92㎡,塔楼,东南,钢混结构,简装,三梯六户,有,2021-08-20,商品房,2014-11-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2325,['傲城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,傲城,郫都,犀浦,3室2厅1厨1卫,高楼层 (共31层),86.96㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯七户,有,2021-07-14,商品房,2018-07-14,普通住宅,满两年,非共有,"
                                有抵押 80万元 客户偿还
                              ",已上传房本照片,,,,
2326,['书香府邸二期英伦 3室2厅 南'],168,14591,书香府邸二期英伦,郫都,成外,3室2厅1厨1卫,中楼层 (共16层),115.14㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯八户,有,2021-07-23,商品房,2015-07-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
