,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
2768,['边城香格里 4室2厅 西'],330,15874,边城香格里,温江,光华大道沿线,4室2厅1厨4卫,低楼层 (共6层),207.89㎡,跃层,188.98㎡,板塔结合,西,钢混结构,精装,一梯两户,无,2021-05-05,商品房,2011-05-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2769,['五环假日广场 5室2厅 东南'],194,10216,五环假日广场,温江,温江老城,5室2厅1厨2卫,高楼层 (共6层),189.9㎡,跃层,暂无数据,暂无数据,东南,未知结构,精装,一梯两户,暂无数据,2020-08-25,商品房,2008-07-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2770,['锦绣森邻 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,锦绣森邻,温江,光华大道沿线,3室2厅1厨3卫,中楼层 (共5层),169.91㎡,跃层,暂无数据,板塔结合,西南,钢混结构,精装,一梯两户,无,2021-04-17,商品房,2013-10-17,普通住宅,满五年,非共有,"
                                有抵押 20万元 工商银行 业主自还
                              ",已上传房本照片,,,,
2771,['柳城大道东段113号 3室2厅 东南'],74,7266,柳城大道东段113号,温江,温江老城,3室2厅1厨1卫,低楼层 (共3层),101.85㎡,平层,暂无数据,暂无数据,东南,混合结构,其他,一梯一户,无,2021-08-31,商品房,2012-11-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2772,['春江青龙湾 4室2厅 东南'],98,6693,春江青龙湾,温江,国色天乡,4室2厅1厨2卫,高楼层 (共6层),146.44㎡,跃层,133.25㎡,板楼,东南,混合结构,简装,一梯两户,无,2021-08-26,商品房,2011-01-30,普通住宅,满五年,非共有,"
                                有抵押 9万元 业主自还
                              ",已上传房本照片,,,,
2773,['依云 3室2厅 东'],300,21902,依云,温江,温江新城,3室2厅1厨2卫,中楼层 (共5层),136.98㎡,跃层,暂无数据,板楼,东,钢混结构,精装,一梯两户,暂无数据,2021-10-29,商品房,2017-02-13,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2774,['置信学府杏林一期 5室2厅 东 西'],175,10822,置信学府杏林一期,温江,芙蓉古城,5室2厅1厨2卫,中楼层 (共18层),161.72㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,两梯四户,有,2021-09-08,商品房,2015-09-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2775,['欣盛家园 6室2厅 南'],238,10769,欣盛家园,温江,温江老城,6室2厅1厨3卫,高楼层 (共5层),221.02㎡,跃层,暂无数据,板塔结合,南,钢混结构,其他,一梯两户,无,2021-08-04,商品房,2005-12-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2776,['春天大道 4室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,4室1厅1厨3卫,低楼层 (共1层),356.39㎡,,347.59㎡,,东,钢混结构,精装,,,2021-08-14,商品房,2017-06-29,别墅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,暂无数据,,,
2777,['泰基花溪谷 6室3厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,泰基花溪谷,温江,温江新城,6室3厅1厨3卫,中楼层 (共5层),163.29㎡,跃层,149.19㎡,板楼,南 北,砖混结构,精装,一梯两户,无,2021-08-12,商品房,2011-01-11,普通住宅,满五年,非共有,"
                                有抵押 35万元 业主自还
                              ",已上传房本照片,,,,
2778,['珠江御景湾 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨2卫,高楼层 (共31层),162.79㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯四户,有,2021-01-19,商品房,2018-04-03,普通住宅,满两年,非共有,"
                                有抵押 130万元 农商银行 客户偿还
                              ",已上传房本照片,,,,
2779,['芙蓉花开 4室2厅 东'],113,8448,芙蓉花开,温江,芙蓉古城,4室2厅1厨2卫,高楼层 (共6层),133.77㎡,跃层,118.87㎡,板楼,东,钢混结构,精装,一梯两户,无,2021-09-07,商品房,2011-09-29,普通住宅,满五年,非共有,"
                                有抵押 15万元 业主自还
                              ",已上传房本照片,,,,
2780,['翰城 4室2厅 西北'],180,10009,翰城,温江,温江大学城,4室2厅1厨2卫,高楼层 (共5层),179.84㎡,跃层,163.72㎡,板楼,西北,砖混结构,精装,一梯两户,无,2020-08-24,商品房,2012-05-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2781,['芙蓉古城紫霄园 5室3厅 南'],435,16528,芙蓉古城紫霄园,温江,芙蓉古城,5室3厅1厨3卫,低楼层 (共3层),263.2㎡,跃层,254.54㎡,板楼,南,框架结构,其他,一梯两户,无,2021-05-26,商品房,2009-11-10,普通住宅,满五年,共有,"
                                有抵押 80万元 工商银行红光支行 客户偿还
                              ",已上传房本照片,,,,
2782,['双城维拉小镇 3室2厅 西'],188.5,10795,双城维拉小镇,温江,芙蓉古城,3室2厅1厨3卫,低楼层 (共6层),174.63㎡,跃层,157.93㎡,板楼,西,钢混结构,毛坯,一梯一户,有,2019-11-15,商品房,2018-02-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2783,['塞纳河畔 3室2厅 西北'],178,11024,塞纳河畔,温江,温江新城,3室2厅1厨3卫,高楼层 (共6层),161.48㎡,跃层,暂无数据,板塔结合,西北,混合结构,精装,一梯两户,无,2021-03-18,商品房,2008-06-11,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2784,['棕庭苑 3室3厅 西南'],94,6670,棕庭苑,温江,温江老城,3室3厅1厨2卫,高楼层 (共6层),140.94㎡,平层,暂无数据,板楼,西南,砖混结构,简装,一梯两户,无,2021-04-17,商品房,2004-05-07,普通住宅,满五年,共有,"
                                有抵押 5万元 银行按揭 业主自还
                              ",已上传房本照片,,,,
2785,['春天大道 6室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,6室2厅1厨3卫,中楼层 (共5层),277.65㎡,跃层,252.17㎡,板塔结合,东南,框架结构,精装,一梯两户,无,2021-10-08,商品房,2011-08-10,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2786,['边城香格里 4室2厅 南'],268,15090,边城香格里,温江,光华大道沿线,4室2厅1厨2卫,低楼层 (共6层),177.61㎡,跃层,157.18㎡,板塔结合,南,钢混结构,精装,一梯两户,无,2021-05-06,商品房,2017-05-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2787,['江南房子 4室2厅 东'],259,10883,江南房子,温江,温江老城,4室2厅1厨2卫,高楼层 (共4层),238㎡,跃层,219.95㎡,板楼,东,钢混结构,精装,一梯两户,有,2020-11-25,商品房,2012-08-09,普通住宅,满五年,非共有,"
                                有抵押 100万元 平安银行 金融公司垫资
                              ",已上传房本照片,,,,
2788,['荣兴花园 3室2厅 西南'],115,7901,荣兴花园,温江,温江老城,3室2厅1厨2卫,中楼层 (共5层),145.56㎡,平层,145㎡,板塔结合,西南,钢混结构,简装,一梯一户,暂无数据,2021-09-15,商品房,2005-09-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2789,['春天大道 4室2厅 东南 西北'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,4室2厅1厨2卫,中楼层 (共25层),165.91㎡,平层,暂无数据,板塔结合,东南 西北,框架结构,精装,两梯四户,有,2020-12-06,商品房,2010-02-17,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2790,['海峡新城二期 4室2厅 南'],155,9653,海峡新城二期,温江,温江大学城,4室2厅1厨2卫,低楼层 (共6层),160.58㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,一梯两户,无,2021-08-04,商品房,2007-10-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2791,['万科朗润园 2室2厅 南'],102,12537,万科朗润园,温江,光华大道沿线,2室2厅1厨1卫,高楼层 (共6层),81.36㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯两户,有,2018-12-30,商品房,2018-09-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2792,['芙蓉古城紫霄园 5室3厅 南'],435,16528,芙蓉古城紫霄园,温江,芙蓉古城,5室3厅1厨3卫,低楼层 (共3层),263.2㎡,跃层,254.54㎡,板楼,南,框架结构,其他,一梯两户,无,2021-05-26,商品房,2009-11-10,普通住宅,满五年,共有,"
                                有抵押 80万元 工商银行红光支行 客户偿还
                              ",已上传房本照片,,,,
2793,['塞纳河畔 3室2厅 西北'],178,11024,塞纳河畔,温江,温江新城,3室2厅1厨3卫,高楼层 (共6层),161.48㎡,跃层,暂无数据,板塔结合,西北,混合结构,精装,一梯两户,无,2021-03-18,商品房,2008-06-11,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2794,['双城维拉小镇 3室2厅 西'],188.5,10795,双城维拉小镇,温江,芙蓉古城,3室2厅1厨3卫,低楼层 (共6层),174.63㎡,跃层,157.93㎡,板楼,西,钢混结构,毛坯,一梯一户,有,2019-11-15,商品房,2018-02-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2795,['千禧河畔A区 3室2厅 南'],175,19887,千禧河畔A区,温江,花都大道,3室2厅1厨2卫,中楼层 (共33层),88㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-12-21,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2796,['西贵堂 3室2厅 南'],225,12570,西贵堂,温江,芙蓉古城,3室2厅1厨3卫,低楼层 (共2层),179㎡,跃层,暂无数据,板楼,南,钢混结构,精装,一梯三户,有,2020-04-26,商品房,2017-05-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2797,['双城维拉小镇 4室2厅 南'],176,10894,双城维拉小镇,温江,芙蓉古城,4室2厅1厨2卫,高楼层 (共6层),161.57㎡,跃层,暂无数据,板楼,南,钢混结构,精装,一梯一户,有,2021-11-23,商品房,2016-02-02,普通住宅,满五年,非共有,"
                                有抵押 35万元
                              ",已上传房本照片,,,,
2798,['芙蓉古城紫云园 5室3厅 东南'],960,32736,芙蓉古城紫云园,温江,芙蓉古城,5室3厅1厨3卫,低楼层 (共3层),293.26㎡,,293.26㎡,,东南,框架结构,精装,,,2021-11-11,商品房,2008-03-03,别墅,满五年,共有,"
                                有抵押 30万元 建设银行 业主自还
                              ",已上传房本照片,联排,,,
2799,['芙蓉古城紫云园 5室3厅 西南 南'],650,18821,芙蓉古城紫云园,温江,芙蓉古城,5室3厅5厨3卫,低楼层 (共3层),345.36㎡,,333.91㎡,,西南 南,框架结构,毛坯,,,2021-11-08,商品房,2009-05-04,别墅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,联排,,,
2800,['彩叠园1B期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园1B期,温江,光华大道沿线,4室2厅1厨3卫,中楼层 (共5层),150.22㎡,跃层,138.4㎡,板塔结合,东南,框架结构,精装,一梯两户,无,2021-04-20,商品房,2015-11-18,普通住宅,满五年,共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,,,,
2801,['江南房子 4室2厅 东'],259,10883,江南房子,温江,温江老城,4室2厅1厨2卫,高楼层 (共4层),238㎡,跃层,219.95㎡,板楼,东,钢混结构,精装,一梯两户,有,2020-11-25,商品房,2012-08-09,普通住宅,满五年,非共有,"
                                有抵押 100万元 平安银行 金融公司垫资
                              ",已上传房本照片,,,,
2802,['春天大道 6室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,6室2厅1厨3卫,中楼层 (共5层),277.65㎡,跃层,252.17㎡,板塔结合,东南,框架结构,精装,一梯两户,无,2021-10-08,商品房,2011-08-10,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2803,['公园大道 4室1厅 东南 南'],177,12208,公园大道,温江,光华大道沿线,4室1厅1厨2卫,高楼层 (共13层),144.99㎡,跃层,暂无数据,板塔结合,东南 南,钢混结构,精装,两梯六户,有,2021-11-16,商品房,2015-08-18,普通住宅,满五年,非共有,"
                                有抵押 110万元 中信银行 业主自还
                              ",已上传房本照片,,,,
2804,['锦绣森邻 5室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,锦绣森邻,温江,光华大道沿线,5室2厅1厨3卫,低楼层 (共11层),206.74㎡,平层,172.58㎡,板塔结合,东南,钢混结构,精装,一梯一户,有,2021-06-15,商品房,2015-07-09,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2805,['锦绣森邻 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,锦绣森邻,温江,光华大道沿线,4室2厅1厨2卫,低楼层 (共5层),193.12㎡,平层,173.38㎡,板塔结合,南,钢混结构,简装,一梯两户,无,2021-03-25,商品房,2009-01-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2806,['边城香格里 4室2厅 南'],268,15090,边城香格里,温江,光华大道沿线,4室2厅1厨2卫,低楼层 (共6层),177.61㎡,跃层,157.18㎡,板塔结合,南,钢混结构,精装,一梯两户,无,2021-05-06,商品房,2017-05-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2807,['春天大道 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,4室2厅1厨2卫,低楼层 (共5层),204.68㎡,跃层,暂无数据,板塔结合,南,钢混结构,精装,一梯两户,无,2021-10-21,商品房,2015-05-05,普通住宅,满五年,共有,"
                                有抵押 40万元 邮政 客户偿还
                              ",已上传房本照片,,,,
2808,['向阳苑 6室3厅 南 北'],205,8664,向阳苑,温江,温江老城,6室3厅1厨3卫,高楼层 (共5层),236.63㎡,跃层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,无,2021-02-18,商品房,2007-08-23,普通住宅,满五年,非共有,"
                                有抵押 10万元 中国农业银行 业主自还
                              ",已上传房本照片,,,,
2809,['棕庭苑 3室3厅 西南'],94,6670,棕庭苑,温江,温江老城,3室3厅1厨2卫,高楼层 (共6层),140.94㎡,平层,暂无数据,板楼,西南,砖混结构,简装,一梯两户,无,2021-04-17,商品房,2004-05-07,普通住宅,满五年,共有,"
                                有抵押 5万元 银行按揭 业主自还
                              ",已上传房本照片,,,,
2810,['彩叠园二期 4室3厅 北'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园二期,温江,光华大道沿线,4室3厅1厨2卫,低楼层 (共3层),261.16㎡,跃层,暂无数据,板塔结合,北,框架结构,精装,一梯两户,无,2021-08-07,商品房,2017-02-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2811,['紫檀山 5室2厅 东南'],450,21893,紫檀山,温江,国色天乡,5室2厅1厨3卫,低楼层 (共5层),205.55㎡,,187.46㎡,,东南,钢混结构,精装,,,2021-02-27,商品房,2012-10-16,别墅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,暂无数据,,,
2812,['江南房子 4室2厅 西南'],350,15350,江南房子,温江,温江老城,4室2厅1厨3卫,高楼层 (共6层),228.02㎡,跃层,暂无数据,板楼,西南,钢混结构,精装,两梯两户,有,2021-12-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
2813,['珠江御景湾 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨3卫,高楼层 (共32层),188.13㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯两户,有,2021-10-04,商品房,2019-02-15,普通住宅,满两年,非共有,"
                                有抵押 60万元 业主自还
                              ",已上传房本照片,,,,
2814,['彩叠园1A期 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园1A期,温江,光华大道沿线,4室2厅1厨3卫,高楼层 (共18层),243.12㎡,跃层,205.76㎡,板塔结合,南,框架结构,毛坯,两梯四户,有,2020-03-02,商品房,2018-09-05,普通住宅,满两年,共有,"
                                有抵押 120万元 中国银行 业主自还
                              ",已上传房本照片,,,,
2815,['光华苑小区 4室2厅 南 北'],101,6434,光华苑小区,温江,温江新城,4室2厅1厨2卫,高楼层 (共6层),157㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,暂无数据,2020-12-04,商品房,2017-12-13,普通住宅,满两年,共有,"
                                有抵押 45万元 工商银行
                              ",已上传房本照片,,,,
2816,['建信奥林匹克花园 5室2厅 南'],172,10014,建信奥林匹克花园,温江,光华大道沿线,5室2厅1厨3卫,高楼层 (共6层),171.77㎡,跃层,暂无数据,板塔结合,南,框架结构,简装,一梯两户,无,2021-03-18,商品房,2017-09-11,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2817,['彩叠园二期 6室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园二期,温江,光华大道沿线,6室2厅1厨5卫,低楼层 (共1层),260㎡,跃层,暂无数据,板塔结合,南 北,框架结构,精装,一梯两户,暂无数据,2020-03-26,商品房,2016-02-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2818,['柳宾小区 4室2厅 北'],210,8907,柳宾小区,温江,温江老城,4室2厅1厨3卫,低楼层 (共3层),235.79㎡,跃层,暂无数据,暂无数据,北,未知结构,精装,一梯一户,暂无数据,2021-11-10,商品房,2003-11-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2819,['芙蓉古城紫玉园 5室3厅 南'],650,18821,芙蓉古城紫玉园,温江,芙蓉古城,5室3厅1厨3卫,低楼层 (共3层),345.36㎡,,333.91㎡,,南,框架结构,毛坯,,,2021-08-06,商品房,2010-12-08,别墅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,暂无数据,,,
2820,['建信奥林匹克花园 5室2厅 南'],172,10014,建信奥林匹克花园,温江,光华大道沿线,5室2厅1厨3卫,高楼层 (共6层),171.77㎡,跃层,暂无数据,板塔结合,南,框架结构,简装,一梯两户,无,2021-03-18,商品房,2017-09-11,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2821,['珠江御景湾 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨3卫,高楼层 (共32层),188.13㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯两户,有,2021-10-04,商品房,2019-02-15,普通住宅,满两年,非共有,"
                                有抵押 60万元 业主自还
                              ",已上传房本照片,,,,
2822,['置信香颐丽都 6室2厅 东南'],580,18708,置信香颐丽都,温江,国色天乡,6室2厅1厨5卫,低楼层 (共3层),310.03㎡,,暂无数据,,东南,钢混结构,其他,,,2021-12-13,商品房,暂无数据,别墅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,联排,,,
2823,['蓝润睿城 3室2厅 东南'],107,11967,蓝润睿城,温江,温江大学城,3室2厅1厨2卫,高楼层 (共25层),89.42㎡,平层,71.85㎡,塔楼,东南,钢混结构,简装,两梯六户,有,2020-03-17,商品房,2014-12-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2824,['彩叠园二期 6室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园二期,温江,光华大道沿线,6室2厅1厨5卫,低楼层 (共1层),260㎡,跃层,暂无数据,板塔结合,南 北,框架结构,精装,一梯两户,暂无数据,2020-03-26,商品房,2016-02-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2825,['彩叠园二期 4室3厅 北'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园二期,温江,光华大道沿线,4室3厅1厨2卫,低楼层 (共3层),261.16㎡,跃层,暂无数据,板塔结合,北,框架结构,精装,一梯两户,无,2021-08-07,商品房,2017-02-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2826,['芙蓉古城川西区 4室2厅 东南'],210,12030,芙蓉古城川西区,温江,芙蓉古城,4室2厅1厨3卫,低楼层 (共2层),174.57㎡,跃层,162㎡,板楼,东南,框架结构,简装,一梯四户,暂无数据,2021-07-13,商品房,2013-05-10,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2827,['珠江御景湾 4室2厅 北 东北'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨2卫,中楼层 (共31层),163.02㎡,平层,139.07㎡,板塔结合,北 东北,框架结构,精装,两梯四户,有,2021-09-05,商品房,2015-05-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2828,['佳兆业丽晶港 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,佳兆业丽晶港,温江,珠江新城,4室2厅1厨2卫,中楼层 (共33层),123.39㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯五户,有,2021-12-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2829,['芙蓉古城紫薇园一期 5室2厅 东南'],550,13743,芙蓉古城紫薇园一期,温江,芙蓉古城,5室2厅1厨5卫,低楼层 (共3层),400.21㎡,跃层,暂无数据,板楼,东南,框架结构,毛坯,一梯两户,无,2021-08-19,商品房,2010-08-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2830,['东原城 3室2厅 南'],89,11138,东原城,温江,温江大学城,3室2厅1厨1卫,中楼层 (共34层),79.91㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,2021-12-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 14万元 中国银行 客户偿还
                              ",未上传房本照片,,,,
2831,['七彩花都B区一期 3室1厅 东南'],132,10737,七彩花都B区一期,温江,花都大道,3室1厅1厨2卫,中楼层 (共5层),122.94㎡,错层,暂无数据,板楼,东南,框架结构,精装,一梯两户,无,2021-12-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2832,['彩叠园二期 4室2厅 南'],350,13427,彩叠园二期,温江,光华大道沿线,4室2厅1厨4卫,低楼层 (共3层),260.68㎡,,暂无数据,,南,框架结构,简装,,,2021-07-16,商品房,2017-11-16,别墅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,联排,,,
2833,['依云 4室2厅 西南'],265,16883,依云,温江,温江新城,4室2厅1厨3卫,中楼层 (共5层),156.97㎡,跃层,156.97㎡,板楼,西南,钢混结构,精装,一梯两户,暂无数据,2019-10-12,商品房,2007-05-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2834,['炎华置信上林赋 4室2厅 东南'],568,19701,炎华置信上林赋,温江,芙蓉古城,4室2厅1厨4卫,低楼层 (共3层),288.32㎡,跃层,275.24㎡,板楼,东南,未知结构,精装,一梯四户,暂无数据,2021-03-29,商品房,2013-12-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2835,['芙蓉古城紫云园 5室4厅 南 北'],620,21035,芙蓉古城紫云园,温江,芙蓉古城,5室4厅2厨4卫,低楼层 (共3层),294.75㎡,跃层,暂无数据,板楼,南 北,框架结构,精装,一梯四户,暂无数据,2021-04-03,商品房,2012-01-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2836,['芙蓉古城紫宸园 6室4厅 南'],980,30925,芙蓉古城紫宸园,温江,芙蓉古城,6室4厅1厨3卫,低楼层 (共2层),316.9㎡,,306.48㎡,,南,未知结构,精装,,,2020-12-19,商品房,2013-06-02,别墅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,联排,,,
2837,['芙蓉古城紫薇园一期 6室2厅 东南'],766,15526,芙蓉古城紫薇园一期,温江,芙蓉古城,6室2厅1厨7卫,低楼层 (共3层),493.38㎡,跃层,478.27㎡,板楼,东南,框架结构,毛坯,一梯两户,暂无数据,2020-07-24,商品房,2013-07-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2838,['边城香格里 5室2厅 南'],275,14191,边城香格里,温江,光华大道沿线,5室2厅1厨3卫,低楼层 (共6层),193.79㎡,跃层,167.69㎡,板塔结合,南,钢混结构,精装,一梯一户,无,2021-09-09,商品房,2015-12-25,普通住宅,满五年,共有,"
                                有抵押 20万元 农业银行光华支行 业主自还
                              ",已上传房本照片,,,,
2839,['鹭湖宫九区 5室2厅 东南'],430,23037,鹭湖宫九区,温江,国色天乡,5室2厅1厨2卫,低楼层 (共3层),186.66㎡,,暂无数据,,东南,砖混结构,精装,,,2021-02-28,商品房,2016-11-18,别墅,满五年,共有,"
                                有抵押 130万元 / 业主自还
                              ",已上传房本照片,联排,,,
2840,['珠江御景湾 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨2卫,中楼层 (共32层),163.12㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,一梯两户,暂无数据,2021-07-09,商品房,2018-05-24,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2841,['鹭湖宫十一区 3室1厅 东南'],116,11619,鹭湖宫十一区,温江,国色天乡,3室1厅1厨2卫,低楼层 (共28层),99.84㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯三户,有,2021-12-24,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
2842,['鹭湖宫五号社区 4室2厅 东'],315,10494,鹭湖宫五号社区,温江,国色天乡,4室2厅1厨4卫,低楼层 (共30层),300.2㎡,跃层,暂无数据,板塔结合,东,钢混结构,精装,两梯三户,有,2021-09-08,商品房,2017-04-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2843,['西部石油苑 3室2厅 东南'],55,5340,西部石油苑,温江,温江大学城,3室2厅1厨2卫,低楼层 (共6层),103㎡,平层,暂无数据,暂无数据,东南,砖混结构,简装,一梯两户,暂无数据,2021-12-24,商品房,2010-06-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2844,['上林宽境 4室2厅 东南'],185,10804,上林宽境,温江,温江新城,4室2厅1厨2卫,高楼层 (共6层),171.24㎡,跃层,暂无数据,板塔结合,东南,框架结构,精装,一梯两户,无,2021-03-02,商品房,2017-06-17,普通住宅,满两年,非共有,"
                                有抵押 86万元 86 业主自还
                              ",已上传房本照片,,,,
2845,['森宇音乐花园 4室2厅 西南'],156,8940,森宇音乐花园,温江,花都大道,4室2厅1厨3卫,高楼层 (共6层),174.5㎡,错层,暂无数据,板楼,西南,砖混结构,精装,一梯两户,无,2021-12-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2846,['彩叠园1B期 6室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园1B期,温江,光华大道沿线,6室1厅1厨4卫,地下室 (共4层),216.68㎡,跃层,210.53㎡,板塔结合,南,框架结构,精装,一梯两户,无,2021-10-31,商品房,2016-08-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
