,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
2877,['锦江印象 2室1厅 东南'],220,27064,锦江印象,锦江,合江亭,2室1厅1厨1卫,中楼层 (共31层),81.29㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯十四户,有,2021-08-22,商品房,2017-03-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2878,['锦江城市花园三期 2室1厅 西北'],96,20461,锦江城市花园三期,锦江,三圣乡,2室1厅1厨1卫,低楼层 (共34层),46.92㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯十一户,有,2021-08-25,商品房,2013-03-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2879,['流星花园 1室1厅 西'],82,20671,流星花园,锦江,合江亭,1室1厅1厨1卫,中楼层 (共16层),39.67㎡,平层,30.41㎡,板楼,西,框架结构,精装,四梯三十四户,有,2021-09-22,商品房,2015-12-29,普通住宅,满五年,共有,"
                                有抵押 成都银行，自己解决贷款
                              ",已上传房本照片,,,,
2880,['点将台街56号院 4室2厅 南'],210,12353,点将台街56号院,锦江,合江亭,4室2厅1厨2卫,中楼层 (共4层),170㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,暂无数据,2021-06-02,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
2881,['中港CCPARK 3室2厅 南'],340,31037,中港CCPARK,锦江,东湖,3室2厅1厨2卫,低楼层 (共30层),109.55㎡,平层,91㎡,塔楼,南,钢混结构,其他,两梯六户,有,2021-01-19,商品房,2019-07-23,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2882,['流星花园 1室1厅 西南'],150,23750,流星花园,锦江,合江亭,1室1厅1厨1卫,高楼层 (共16层),63.16㎡,暂无数据,暂无数据,板楼,西南,框架结构,其他,四梯三十四户,有,2021-06-26,商品房,2017-10-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2883,['财富中心 2室1厅 西南'],325,18165,财富中心,锦江,盐市口,2室1厅1厨0卫,中楼层 (共30层),178.92㎡,平层,124.03㎡,板塔结合,西南,框架结构,简装,四梯十七户,有,2020-04-04,商品房,2008-05-16,普通住宅,满五年,共有,"
                                有抵押 200万元 业主自还
                              ",已上传房本照片,,,,
2884,['新沙河阳光水岸 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,新沙河阳光水岸,锦江,攀成钢,3室2厅1厨2卫,高楼层 (共6层),144.01㎡,跃层,144.01㎡,板楼,南 北,钢混结构,简装,一梯两户,无,2021-07-04,商品房,2011-04-05,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2885,['东润风尚 2室1厅 东南'],112,16461,东润风尚,锦江,静居寺,2室1厅1厨1卫,高楼层 (共12层),68.04㎡,平层,暂无数据,塔楼,东南,框架结构,简装,两梯二十五户,有,2021-10-13,商品房,2007-02-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2886,['COSMO天廊 1室1厅 西北'],210,34427,COSMO天廊,锦江,沙河堡,1室1厅1厨1卫,中楼层 (共31层),61㎡,平层,暂无数据,板塔结合,西北,钢混结构,其他,两梯六户,有,2021-12-11,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2887,['人居锦尚春天B区 2室2厅 西北'],152,20069,人居锦尚春天B区,锦江,三圣乡,2室2厅1厨1卫,中楼层 (共32层),75.74㎡,平层,61.8㎡,塔楼,西北,钢混结构,精装,两梯六户,有,2021-10-19,商品房,2015-12-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2888,['中粮鸿云 2室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,中粮鸿云,锦江,东大路,2室1厅1厨1卫,中楼层 (共40层),66.45㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,三梯六户,有,2021-10-07,商品房,2018-12-13,普通住宅,满两年,共有,"
                                有抵押 34万元 招商银行 业主自还
                              ",已上传房本照片,,,,
2889,['锦江城市花园三期 2室2厅 东南'],120,20690,锦江城市花园三期,锦江,三圣乡,2室2厅1厨1卫,低楼层 (共34层),58㎡,平层,40㎡,板塔结合,东南,钢混结构,简装,两梯十一户,有,2021-01-26,商品房,2013-05-13,普通住宅,满五年,共有,"
                                有抵押 13万元 建行 客户偿还
                              ",已上传房本照片,,,,
2890,['皇经嘉苑 2室1厅 西北'],125,16552,皇经嘉苑,锦江,琉璃场,2室1厅1厨1卫,中楼层 (共27层),75.52㎡,平层,61.4㎡,板塔结合,西北,钢混结构,简装,两梯六户,有,2021-10-10,经济适用房,2013-07-05,普通住宅,满五年,共有,"
                                有抵押 3万元 建行 业主自还
                              ",已上传房本照片,,,,
2891,['镏金岁月 1室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,镏金岁月,锦江,攀成钢,1室1厅1厨1卫,高楼层 (共33层),53.32㎡,平层,42.8㎡,塔楼,东北,钢混结构,简装,三梯七户,有,2021-08-21,商品房,2012-07-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2892,['东光街6号 2室2厅 北'],98,11477,东光街6号,锦江,静居寺,2室2厅1厨1卫,高楼层 (共7层),85.39㎡,平层,暂无数据,板楼,北,砖混结构,简装,一梯两户,无,2021-06-12,商品房,2004-02-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2893,['翡翠城四期 4室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,翡翠城四期,锦江,东湖,4室2厅1厨2卫,高楼层 (共31层),161㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯四户,有,2021-09-09,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2894,['中港CCPARK 2室1厅 西'],258,33145,中港CCPARK,锦江,东湖,2室1厅1厨1卫,中楼层 (共25层),77.84㎡,平层,65.24㎡,塔楼,西,钢混结构,简装,两梯六户,有,2021-08-28,商品房,2019-07-09,普通住宅,满两年,共有,"
                                有抵押 39万元 中信银行 业主自还
                              ",已上传房本照片,,,,
2895,['锦和康城和贵苑 2室1厅 东北'],100,16978,锦和康城和贵苑,锦江,三圣乡,2室1厅1厨1卫,低楼层 (共27层),58.9㎡,平层,暂无数据,板塔结合,东北,钢混结构,其他,两梯八户,有,2021-12-09,经济适用房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
2896,['锦江城市花园二期 2室1厅 东南 西南'],105,20980,锦江城市花园二期,锦江,三圣乡,2室1厅1厨1卫,低楼层 (共34层),50.05㎡,平层,暂无数据,板塔结合,东南 西南,钢混结构,其他,两梯九户,有,2021-09-11,商品房,2017-11-08,普通住宅,满两年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
2897,['锦江印象 2室1厅 东南'],220,27064,锦江印象,锦江,合江亭,2室1厅1厨1卫,中楼层 (共31层),81.29㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯十四户,有,2021-08-22,商品房,2017-03-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2898,['流星花园 1室1厅 西'],82,20671,流星花园,锦江,合江亭,1室1厅1厨1卫,中楼层 (共16层),39.67㎡,平层,30.41㎡,板楼,西,框架结构,精装,四梯三十四户,有,2021-09-22,商品房,2015-12-29,普通住宅,满五年,共有,"
                                有抵押 成都银行，自己解决贷款
                              ",已上传房本照片,,,,
2899,['水碾河南三街18号 2室2厅 西北'],82,11550,水碾河南三街18号,锦江,水碾河,2室2厅1厨1卫,低楼层 (共7层),71㎡,平层,暂无数据,板楼,西北,混合结构,简装,一梯四户,无,2021-11-04,商品房,2009-07-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2900,['红星公寓 2室1厅 南 北'],150,20532,红星公寓,锦江,合江亭,2室1厅1厨1卫,低楼层 (共7层),73.06㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯四户,无,2021-09-30,商品房,2016-08-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2901,['科甲大厦 1室0厅 东南'],58,17074,科甲大厦,锦江,盐市口,1室0厅1厨1卫,中楼层 (共19层),33.97㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,四梯二十四户,有,2020-05-22,商品房,2012-06-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2902,['万科城市花园 2室1厅 东 西'],暂无数据,首付及贷款情况请咨询经纪人,万科城市花园,锦江,川师,2室1厅1厨1卫,高楼层 (共6层),87.99㎡,平层,78.1㎡,板塔结合,东 西,框架结构,精装,一梯两户,无,2021-03-27,商品房,2009-05-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2903,['绿地468公馆一期 2室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,绿地468公馆一期,锦江,三圣乡,2室1厅1厨1卫,中楼层 (共33层),76.95㎡,平层,暂无数据,板塔结合,西北,钢混结构,其他,两梯六户,有,2021-11-03,商品房,2018-06-10,普通住宅,满两年,非共有,"
                                有抵押 123万元
                              ",已上传房本照片,,,,
2904,['城市博客VC时代 1室1厅 西'],92,19167,城市博客VC时代,锦江,红星路,1室1厅1厨1卫,低楼层 (共33层),48㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯十户,有,2021-10-24,商品房,2018-05-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2905,['东方新城一期 1室0厅 东南'],49,13183,东方新城一期,锦江,九眼桥,1室0厅1厨1卫,中楼层 (共12层),37.17㎡,暂无数据,28.72㎡,板塔结合,东南,框架结构,简装,四梯四十八户,有,2021-10-24,商品房,2008-12-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2906,['流星花园 1室0厅 西'],65,16386,流星花园,锦江,合江亭,1室0厅1厨1卫,中楼层 (共16层),39.67㎡,平层,暂无数据,板楼,西,框架结构,精装,四梯三十四户,有,2021-02-24,商品房,2006-06-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2907,['镏金岁月 2室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,镏金岁月,锦江,攀成钢,2室1厅1厨1卫,中楼层 (共33层),75.81㎡,平层,暂无数据,塔楼,北,钢混结构,简装,三梯八户,有,2021-09-26,商品房,2016-07-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2908,['上锦美地 2室1厅 西南'],200,21536,上锦美地,锦江,红星路,2室1厅1厨1卫,高楼层 (共41层),92.87㎡,平层,72.58㎡,板楼,西南,钢混结构,精装,三梯八户,有,2021-09-04,商品房,2011-05-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2909,['拐枣树街27号 3室1厅 东南'],95,11573,拐枣树街27号,锦江,盐市口,3室1厅1厨1卫,低楼层 (共6层),82.09㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-07-24,商品房,2003-07-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2910,['锦江城市花园三期 2室1厅 东南'],123,21732,锦江城市花园三期,锦江,三圣乡,2室1厅1厨1卫,高楼层 (共34层),56.6㎡,平层,46.4㎡,板塔结合,东南,钢混结构,简装,两梯十一户,有,2021-05-06,商品房,2013-02-22,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2911,['中粮鸿云 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,中粮鸿云,锦江,东大路,3室2厅1厨2卫,中楼层 (共41层),87.87㎡,平层,暂无数据,塔楼,东,钢混结构,简装,三梯六户,有,2020-05-06,商品房,2018-11-09,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2912,['城市博客VC时代 1室1厅 西'],93.8,19765,城市博客VC时代,锦江,红星路,1室1厅1厨1卫,中楼层 (共33层),47.46㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯十户,有,2021-11-14,商品房,2017-04-07,普通住宅,满两年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
