,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
360,['中铁瑞景汇中心 2室1厅 南'],119,15914,中铁瑞景汇中心,金牛,五块石,2室1厅1厨1卫,高楼层 (共39层),74.78㎡,平层,暂无数据,塔楼,南,框架结构,精装,两梯六户,有,2021-10-26,商品房,2018-11-04,普通住宅,满两年,共有,"
                                有抵押 39万元
                              ",已上传房本照片,,,,
361,['千和馨城 2室1厅 东南'],103,13603,千和馨城,金牛,蜀汉路,2室1厅1厨1卫,中楼层 (共17层),75.72㎡,平层,62.53㎡,板塔结合,东南,框架结构,简装,两梯六户,有,2021-10-12,商品房,2017-01-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
362,['金房星座 2室1厅 东南'],117,15928,金房星座,金牛,营门口,2室1厅1厨1卫,高楼层 (共26层),73.46㎡,平层,57.58㎡,板楼,东南,框架结构,简装,两梯六户,有,2021-10-21,商品房,2011-12-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
363,['平福巷2号小区 2室1厅 南'],58.5,9968,平福巷2号小区,金牛,金牛万达,2室1厅1厨1卫,高楼层 (共6层),58.69㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-04-04,商品房,2015-04-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
364,['荷里活 2室2厅 东南'],130,25571,荷里活,金牛,花牌坊,2室2厅1厨2卫,中楼层 (共24层),50.84㎡,跃层,37.25㎡,塔楼,东南,钢混结构,简装,六梯二十八户,有,2021-09-20,商品房,2013-10-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
365,['西沙美景小区 1室1厅 东'],78,14405,西沙美景小区,金牛,沙湾,1室1厅1厨1卫,中楼层 (共18层),54.15㎡,平层,暂无数据,板塔结合,东,框架结构,精装,四梯二十一户,有,2021-10-29,商品房,2017-03-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
366,['新世界丽晶花园 2室1厅 西南'],93,13166,新世界丽晶花园,金牛,通惠门,2室1厅1厨1卫,中楼层 (共12层),70.64㎡,平层,53.75㎡,板楼,西南,钢混结构,简装,两梯二十二户,有,2021-10-26,商品房,2009-07-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
367,['金沙上城 2室1厅 西南'],91.5,13623,金沙上城,金牛,蜀汉路,2室1厅1厨1卫,高楼层 (共6层),67.17㎡,平层,暂无数据,板塔结合,西南,混合结构,精装,一梯两户,无,2021-07-14,商品房,2010-07-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
368,['白鸽岛尚 2室2厅 南'],128,14482,白鸽岛尚,金牛,高家庄,2室2厅1厨1卫,中楼层 (共19层),88.39㎡,平层,74.4㎡,塔楼,南,钢混结构,简装,两梯五户,有,2021-08-30,商品房,2011-01-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
369,['解放路一段152号 1室1厅 东'],35,7816,解放路一段152号,金牛,金牛万达,1室1厅1厨1卫,高楼层 (共6层),44.78㎡,平层,暂无数据,板塔结合,东,砖混结构,简装,一梯一户,无,2021-09-24,拆迁安置房,2015-07-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
370,['上层建筑 2室2厅 东南'],140,15196,上层建筑,金牛,蜀汉路,2室2厅1厨1卫,低楼层 (共27层),92.13㎡,平层,73.75㎡,塔楼,东南,钢混结构,简装,两梯六户,有,2021-02-24,商品房,2010-04-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
371,['文家东巷1号 2室1厅 东南'],58,9416,文家东巷1号,金牛,沙湾,2室1厅1厨1卫,中楼层 (共7层),61.6㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-11-07,商品房,2006-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
372,['芙蓉华庭 2室1厅 南'],125,15552,芙蓉华庭,金牛,金牛万达,2室1厅1厨1卫,低楼层 (共18层),80.38㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯九户,有,2021-08-15,商品房,2017-09-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
373,['碧桂园城市花园 4室2厅 东 西南'],暂无数据,首付及贷款情况请咨询经纪人,碧桂园城市花园,金牛,天回镇,4室2厅1厨2卫,高楼层 (共30层),140.89㎡,跃层,138㎡,板楼,东 西南,钢混结构,精装,两梯六户,有,2021-08-30,商品房,2020-10-13,普通住宅,未满两年,共有,"
                                有抵押 68万元 中信银行成都分行 业主自还
                              ",已上传房本照片,,,,
374,['西西里一期 1室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,西西里一期,金牛,茶店子,1室1厅1厨1卫,中楼层 (共33层),56.33㎡,平层,45.36㎡,板塔结合,东南,框架结构,简装,两梯五户,有,2021-11-13,商品房,2015-10-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
375,['青房尚瑞天韵 1室1厅 东南'],56,12783,青房尚瑞天韵,金牛,高家庄,1室1厅1厨1卫,中楼层 (共25层),43.81㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯六户,有,2021-09-24,商品房,2016-11-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
376,['金沙路61号 1室1厅 东南'],60,11814,金沙路61号,金牛,沙湾,1室1厅1厨1卫,低楼层 (共6层),50.79㎡,错层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,暂无数据,2021-12-14,商品房,2021-12-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
377,['润泽园二期 2室1厅 东'],94,9861,润泽园二期,金牛,金牛万达,2室1厅1厨1卫,高楼层 (共18层),95.33㎡,平层,76.17㎡,塔楼,东,框架结构,简装,四梯二十户,有,2021-10-26,商品房,2010-10-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
378,['金仙桥路15号川铁宿舍 3室2厅 东南'],115,12990,金仙桥路15号川铁宿舍,金牛,花牌坊,3室2厅1厨1卫,低楼层 (共7层),88.53㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-12-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
379,['东原亲亲里 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,东原亲亲里,金牛,国宾,3室1厅1厨1卫,中楼层 (共19层),81.23㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯八户,有,2021-11-05,商品房,2016-12-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
380,['西岸观邸 4室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,西岸观邸,金牛,国宾,4室2厅1厨2卫,低楼层 (共30层),122.44㎡,平层,101.64㎡,板塔结合,西北,钢混结构,精装,两梯四户,有,2021-06-15,商品房,2011-04-22,普通住宅,满五年,共有,"
                                有抵押 40万元 中行 业主自还
                              ",已上传房本照片,,,,
381,['金牛花园 3室2厅 东南'],121,13490,金牛花园,金牛,高家庄,3室2厅1厨1卫,中楼层 (共17层),89.7㎡,平层,75.4㎡,板楼,东南,钢混结构,简装,两梯四户,有,2021-10-07,商品房,2011-05-10,普通住宅,满五年,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
382,['西城丽景 3室2厅 南'],106,11694,西城丽景,金牛,高家庄,3室2厅1厨1卫,低楼层 (共18层),90.65㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,2021-10-20,经济适用房,2018-03-23,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
383,['十二桥路17号 3室1厅 东南'],85,12539,十二桥路17号,金牛,通惠门,3室1厅1厨1卫,中楼层 (共7层),67.79㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-08-24,商品房,2000-11-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
384,['西府花园 3室2厅 西北'],260,21149,西府花园,金牛,花牌坊,3室2厅1厨2卫,中楼层 (共11层),122.94㎡,平层,108.94㎡,塔楼,西北,框架结构,简装,一梯四户,有,2021-11-15,商品房,2014-03-18,普通住宅,满五年,非共有,"
                                有抵押 220万元 浙商银行 金融公司垫资
                              ",已上传房本照片,,,,
385,['平福巷2号小区 2室1厅 东南'],55,9397,平福巷2号小区,金牛,金牛万达,2室1厅1厨1卫,高楼层 (共6层),58.53㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-11-03,商品房,2012-11-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
386,['海滨苑 3室2厅 南 北'],96,8572,海滨苑,金牛,保利公园,3室2厅1厨2卫,高楼层 (共6层),112㎡,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯两户,无,2021-10-14,商品房,2008-08-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
387,['嘉宇天琢城 2室1厅 西南'],118,14209,嘉宇天琢城,金牛,花照壁,2室1厅1厨1卫,低楼层 (共32层),83.05㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,三梯六户,有,2021-12-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 11万元 兴业银行 业主自还
                              ",未上传房本照片,,,,
388,['金牛万达B组团 2室1厅 西南 西北'],152,20928,金牛万达B组团,金牛,金牛万达,2室1厅1厨1卫,中楼层 (共32层),72.63㎡,平层,暂无数据,塔楼,西南 西北,框架结构,精装,三梯七户,有,2021-10-15,商品房,2013-10-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
389,['花照壁西顺街31号 3室2厅 西南'],75,9226,花照壁西顺街31号,金牛,花照壁,3室2厅1厨1卫,低楼层 (共7层),81.3㎡,平层,暂无数据,板楼,西南,砖混结构,简装,一梯两户,无,2021-11-13,商品房,2006-08-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
390,['蓝光金悦金沙 3室2厅 东南'],160,19100,蓝光金悦金沙,金牛,高家庄,3室2厅1厨1卫,中楼层 (共21层),83.77㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯六户,有,2021-09-01,商品房,2016-10-23,普通住宅,满五年,非共有,"
                                有抵押 55万元 中信银行
                              ",已上传房本照片,,,,
391,['兴元花园二期 3室2厅 东南'],168,14446,兴元花园二期,金牛,抚琴小区,3室2厅1厨1卫,低楼层 (共9层),116.3㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,一梯两户,有,2021-09-24,商品房,2004-09-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
392,['芙蓉华庭 3室2厅 西南'],161,14727,芙蓉华庭,金牛,金牛万达,3室2厅1厨2卫,中楼层 (共18层),109.33㎡,平层,87.51㎡,板塔结合,西南,框架结构,精装,两梯九户,有,2021-11-01,商品房,2016-11-04,普通住宅,满五年,非共有,"
                                有抵押 40万元 业主自还
                              ",已上传房本照片,,,,
393,['育苗佳苑 3室2厅 东南'],127.3,14020,育苗佳苑,金牛,茶店子,3室2厅1厨1卫,低楼层 (共6层),90.8㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯四户,无,2021-08-27,商品房,2013-05-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
394,['兴元绿洲一期 3室1厅 东'],165,13919,兴元绿洲一期,金牛,金府,3室1厅1厨2卫,中楼层 (共22层),118.55㎡,平层,118.55㎡,板楼,东,框架结构,精装,两梯六户,有,2021-11-21,商品房,2015-12-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
395,['正成拉斐 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,正成拉斐,金牛,国宾,3室2厅1厨2卫,中楼层 (共18层),83.51㎡,平层,67.29㎡,塔楼,东南,钢混结构,精装,两梯四户,有,2021-11-04,商品房,2013-06-24,普通住宅,满五年,共有,"
                                有抵押 30万元 交通银行 业主自还
                              ",已上传房本照片,,,,
396,['香山苑 3室2厅 西'],139,15785,香山苑,金牛,金牛万达,3室2厅1厨1卫,中楼层 (共23层),88.06㎡,平层,64.63㎡,板塔结合,西,钢混结构,简装,两梯三户,有,2021-08-10,商品房,2010-11-22,普通住宅,满五年,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
397,['龙湖北城天街一期 2室1厅 南'],149.5,20269,龙湖北城天街一期,金牛,五块石,2室1厅1厨1卫,低楼层 (共23层),73.76㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,2021-12-16,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
