,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
1855,['滨河苑(政府北路) 3室1厅 北'],64,6096,滨河苑(政府北路),青白江,青白江,3室1厅1厨1卫,中楼层 (共7层),105㎡,平层,暂无数据,板楼,北,混合结构,精装,一梯两户,暂无数据,2021-08-16,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1856,['天骄星城翰林院 3室1厅 南 北'],97.5,7678,天骄星城翰林院,青白江,青白江,3室1厅1厨2卫,中楼层 (共11层),127㎡,平层,暂无数据,塔楼,南 北,框架结构,其他,两梯六户,有,2021-06-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1857,['宏瑞阳光郦城 3室2厅 东'],72,6858,宏瑞阳光郦城,青白江,青白江,3室2厅1厨2卫,高楼层 (共18层),105㎡,平层,暂无数据,塔楼,东,钢混结构,其他,两梯四户,有,2020-11-27,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,,,,
1858,['交大怡家 3室2厅 东南'],69,6635,交大怡家,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),104㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,一梯两户,无,2021-05-22,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1859,['钱江凤凰城 3室2厅 南'],111,8495,钱江凤凰城,青白江,青白江,3室2厅1厨2卫,低楼层 (共7层),130.68㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,一梯两户,有,2020-03-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 30万元 房东可自还
                              ",未上传房本照片,,,,
1860,['华金大道三段39号 3室1厅 东'],58,6106,华金大道三段39号,青白江,青白江,3室1厅1厨1卫,高楼层 (共6层),95㎡,平层,暂无数据,板楼,东,砖混结构,其他,一梯两户,无,2021-05-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1861,['广场馨苑 4室2厅 东南'],90,7143,广场馨苑,青白江,青白江,4室2厅1厨2卫,高楼层 (共5层),126㎡,错层,暂无数据,板楼,东南,钢混结构,简装,一梯一户,暂无数据,2020-12-19,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1862,['凤凰湖国际社区 4室2厅 西南'],182,14331,凤凰湖国际社区,青白江,青白江,4室2厅1厨3卫,中楼层 (共10层),127㎡,跃层,暂无数据,板塔结合,西南,钢混结构,其他,一梯两户,有,2021-10-19,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1863,['和盛花园 4室2厅 南'],130,7648,和盛花园,青白江,青白江,4室2厅1厨2卫,中楼层 (共4层),170㎡,错层,暂无数据,塔楼,南,砖混结构,其他,一梯两户,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1864,['川化一村 3室2厅 南'],44,5570,川化一村,青白江,青白江,3室2厅1厨1卫,高楼层 (共7层),79㎡,平层,暂无数据,暂无数据,南,混合结构,其他,一梯两户,无,2021-09-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1865,['天府欧城 3室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨1卫,高楼层 (共26层),101㎡,平层,暂无数据,塔楼,西,钢混结构,毛坯,两梯五户,有,2021-09-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1866,['天骄星城翰林院 3室2厅 东'],80,7018,天骄星城翰林院,青白江,青白江,3室2厅1厨1卫,中楼层 (共11层),114㎡,平层,暂无数据,塔楼,东,框架结构,简装,两梯五户,有,2019-06-13,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1867,['凯斯顿华府 3室2厅 西南'],115,11673,凯斯顿华府,青白江,青白江,3室2厅1厨2卫,低楼层 (共6层),98.52㎡,平层,86.6㎡,塔楼,西南,钢混结构,精装,一梯两户,暂无数据,2020-07-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1868,['嘉和丽景(政府北路) 4室2厅 南'],105,7500,嘉和丽景(政府北路),青白江,青白江,4室2厅1厨2卫,中楼层 (共11层),140㎡,平层,暂无数据,暂无数据,南,框架结构,其他,两梯五户,有,2021-08-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1869,['蜀青丽景湾 4室2厅 东南'],91.5,6005,蜀青丽景湾,青白江,青白江,4室2厅1厨2卫,高楼层 (共6层),152.39㎡,跃层,暂无数据,板楼,东南,砖混结构,其他,一梯两户,无,2021-11-08,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1870,['天府欧城 3室2厅 东南'],83,8059,天府欧城,青白江,青白江,3室2厅1厨1卫,中楼层 (共26层),103㎡,平层,暂无数据,塔楼,东南,钢混结构,毛坯,两梯五户,有,2020-04-05,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1871,['中铁二局小区 2室2厅 南'],54,6068,中铁二局小区,青白江,青白江,2室2厅1厨1卫,中楼层 (共7层),89㎡,平层,暂无数据,板塔结合,南,砖混结构,其他,一梯两户,暂无数据,2021-09-03,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1872,['嘉和瑞景 3室2厅 南'],97,9502,嘉和瑞景,青白江,青白江,3室2厅1厨1卫,中楼层 (共18层),102.09㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,2021-06-02,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1873,['青江名城 3室1厅 西南'],88,5828,青江名城,青白江,青白江,3室1厅1厨2卫,高楼层 (共16层),151㎡,平层,暂无数据,塔楼,西南,框架结构,精装,两梯七户,有,2020-09-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1874,['春天华逸 3室2厅 东南'],83,9326,春天华逸,青白江,青白江,3室2厅1厨1卫,低楼层 (共18层),89㎡,平层,暂无数据,板楼,东南,框架结构,其他,两梯五户,有,2021-08-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1875,['华逸花园(华逸路) 3室2厅 东南'],65.9,5254,华逸花园(华逸路),青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),125.43㎡,平层,暂无数据,板塔结合,东南,砖混结构,其他,一梯两户,无,2020-07-03,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1876,['钱江凤凰城 5室2厅 南'],239,7710,钱江凤凰城,青白江,青白江,5室2厅1厨4卫,低楼层 (共6层),310㎡,,暂无数据,,南,框架结构,其他,,,2020-08-08,商品房,暂无数据,别墅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",未上传房本照片,暂无数据,,,
1877,['力合上域中央 3室2厅 东南'],76,6910,力合上域中央,青白江,青白江,3室2厅1厨2卫,中楼层 (共7层),110㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,暂无数据,2021-02-23,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1878,['和盛花园 3室2厅 南'],66,6112,和盛花园,青白江,青白江,3室2厅1厨2卫,中楼层 (共7层),108㎡,平层,暂无数据,塔楼,南,砖混结构,精装,一梯两户,无,2019-07-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押
                              ",未上传房本照片,,,,
1879,['凯斯顿华府 3室2厅 东'],97,8291,凯斯顿华府,青白江,青白江,3室2厅1厨2卫,中楼层 (共11层),117㎡,平层,暂无数据,板塔结合,东,框架结构,其他,两梯四户,有,2021-09-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1880,['凯斯顿华府 4室2厅 东南'],110,9190,凯斯顿华府,青白江,青白江,4室2厅1厨4卫,中楼层 (共18层),119.7㎡,平层,暂无数据,塔楼,东南,框架结构,其他,两梯四户,有,2021-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1881,['川化一村 3室1厅 南'],53.5,6688,川化一村,青白江,青白江,3室1厅1厨1卫,低楼层 (共7层),80㎡,平层,暂无数据,暂无数据,南,混合结构,其他,一梯两户,无,2021-09-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1882,['国龙花园 3室2厅 东南 西南'],81,7432,国龙花园,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),109㎡,平层,暂无数据,板楼,东南 西南,未知结构,精装,一梯两户,无,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1883,['天府欧城 3室2厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨2卫,低楼层 (共26层),90.45㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯六户,有,2021-07-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1884,['清华逸景 3室2厅 西南'],90,6633,清华逸景,青白江,青白江,3室2厅2厨2卫,高楼层 (共17层),135.7㎡,平层,暂无数据,塔楼,西南,钢混结构,其他,两梯六户,有,2021-05-31,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 10万元 业主自还
                              ",未上传房本照片,,,,
1885,['书香别院 3室2厅 南'],138,10616,书香别院,青白江,青白江,3室2厅1厨2卫,中楼层 (共9层),130㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯两户,有,2021-04-21,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1886,['齐盛艺品 3室2厅 南'],68,7014,齐盛艺品,青白江,青白江,3室2厅1厨2卫,高楼层 (共17层),96.96㎡,跃层,暂无数据,暂无数据,南,框架结构,毛坯,两梯十一户,有,2018-11-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1887,['成钢新小区 2室2厅 南'],31.5,4702,成钢新小区,青白江,青白江,2室2厅1厨1卫,高楼层 (共7层),67㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯两户,无,2020-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1888,['钱江凤凰城 4室1厅 南'],116,8477,钱江凤凰城,青白江,青白江,4室1厅1厨2卫,中楼层 (共6层),136.85㎡,平层,暂无数据,暂无数据,南,未知结构,其他,六梯两户,有,2021-04-10,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1889,['清华逸景 3室2厅 南'],69,5732,清华逸景,青白江,青白江,3室2厅1厨2卫,低楼层 (共18层),120.38㎡,平层,暂无数据,塔楼,南,框架结构,其他,两梯六户,有,2021-04-25,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1890,['钱江凤凰城 4室2厅 南'],116,8498,钱江凤凰城,青白江,青白江,4室2厅1厨2卫,中楼层 (共6层),136.51㎡,平层,暂无数据,暂无数据,南,未知结构,毛坯,六梯两户,有,2019-10-25,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1891,['电力花苑 4室2厅 南 北'],115,7566,电力花苑,青白江,青白江,4室2厅1厨2卫,高楼层 (共5层),152㎡,平层,暂无数据,板塔结合,南 北,框架结构,精装,一梯两户,无,2019-06-10,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 20万元 客户偿还
                              ",未上传房本照片,,,,
1892,['大邦第1城 3室2厅 西'],76,6154,大邦第1城,青白江,青白江,3室2厅1厨2卫,低楼层 (共18层),123.5㎡,平层,暂无数据,板塔结合,西,钢混结构,毛坯,两梯三户,有,2019-05-08,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 8万元 客户偿还
                              ",未上传房本照片,,,,
1893,['公园世家 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,公园世家,青白江,青白江,3室1厅1厨2卫,中楼层 (共18层),120.71㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯六户,有,2019-12-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 15万
                              ",未上传房本照片,,,,
1894,['怡湖玫瑰苑 3室1厅 东北'],104,10298,怡湖玫瑰苑,青白江,青白江,3室1厅1厨1卫,低楼层 (共24层),101㎡,平层,暂无数据,板塔结合,东北,钢混结构,其他,两梯四户,有,2021-03-29,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1895,['誉府仕家 4室2厅 东南'],124,10334,誉府仕家,青白江,青白江,4室2厅1厨2卫,高楼层 (共33层),120㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯四户,有,2019-02-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1896,['天府欧城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨1卫,高楼层 (共26层),76㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯七户,有,2020-05-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1897,['城香首府 3室1厅 东南'],77,6354,城香首府,青白江,青白江,3室1厅1厨1卫,高楼层 (共6层),121.2㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,一梯一户,无,2021-04-25,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1898,['东苑(安居路) 3室2厅 东南'],49.9,5424,东苑(安居路),青白江,青白江,3室2厅1厨1卫,高楼层 (共7层),92㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2019-01-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1899,['七里溪香 3室2厅 西南 东北'],92,9001,七里溪香,青白江,青白江,3室2厅1厨2卫,低楼层 (共6层),102.22㎡,平层,暂无数据,板楼,西南 东北,混合结构,其他,一梯两户,无,2021-09-08,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1900,['嘉和丽景(政府北路) 4室2厅 南'],105,7500,嘉和丽景(政府北路),青白江,青白江,4室2厅1厨2卫,中楼层 (共11层),140㎡,平层,暂无数据,暂无数据,南,框架结构,其他,两梯五户,有,2021-08-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1901,['凯斯顿华府 3室2厅 西南'],115,11673,凯斯顿华府,青白江,青白江,3室2厅1厨2卫,低楼层 (共6层),98.52㎡,平层,86.6㎡,塔楼,西南,钢混结构,精装,一梯两户,暂无数据,2020-07-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1902,['青江馨苑 3室2厅 南'],73,6637,青江馨苑,青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),110㎡,错层,暂无数据,塔楼,南,框架结构,精装,一梯一户,无,2020-09-24,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1903,['恒大雅苑 3室1厅 东南'],95,7800,恒大雅苑,青白江,青白江,3室1厅1厨2卫,中楼层 (共32层),121.8㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯四户,有,2021-03-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1904,['广泽长河郡 3室2厅 东'],70,6636,广泽长河郡,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),105.5㎡,平层,暂无数据,暂无数据,东,钢混结构,毛坯,一梯四户,无,2020-06-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1905,['天府欧城 3室2厅 东南'],83,8059,天府欧城,青白江,青白江,3室2厅1厨1卫,中楼层 (共26层),103㎡,平层,暂无数据,塔楼,东南,钢混结构,毛坯,两梯五户,有,2020-04-05,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1906,['宏瑞阳光郦城 3室2厅 西南'],68,7814,宏瑞阳光郦城,青白江,青白江,3室2厅1厨1卫,中楼层 (共17层),87.03㎡,平层,暂无数据,塔楼,西南,钢混结构,毛坯,两梯四户,有,2019-05-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1907,['钱江凤凰城 5室2厅 东南'],240,7595,钱江凤凰城,青白江,青白江,5室2厅1厨4卫,低楼层 (共6层),316㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,一梯两户,暂无数据,2020-06-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1908,['大邦第1城 3室2厅 东南'],71,7474,大邦第1城,青白江,青白江,3室2厅1厨1卫,高楼层 (共18层),95㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯四户,有,2021-06-24,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1909,['永兴花园 3室2厅 东 东南'],70,5571,永兴花园,青白江,青白江,3室2厅1厨2卫,高楼层 (共5层),125.66㎡,错层,暂无数据,暂无数据,东 东南,未知结构,其他,一梯一户,暂无数据,2020-08-25,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1910,['书香别院 3室2厅 西南'],128,10159,书香别院,青白江,青白江,3室2厅1厨2卫,中楼层 (共8层),126㎡,平层,暂无数据,板楼,西南,钢混结构,其他,一梯两户,无,2019-11-14,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 10万元
                              ",未上传房本照片,,,,
1911,['力合上域中央 3室2厅 东南'],76,6910,力合上域中央,青白江,青白江,3室2厅1厨2卫,中楼层 (共7层),110㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,暂无数据,2021-02-23,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1912,['凯斯顿华府 3室2厅 东'],97,8291,凯斯顿华府,青白江,青白江,3室2厅1厨2卫,中楼层 (共11层),117㎡,平层,暂无数据,板塔结合,东,框架结构,其他,两梯四户,有,2021-09-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1913,['和盛花园 3室2厅 南'],66,6112,和盛花园,青白江,青白江,3室2厅1厨2卫,中楼层 (共7层),108㎡,平层,暂无数据,塔楼,南,砖混结构,精装,一梯两户,无,2019-07-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押
                              ",未上传房本照片,,,,
1914,['凯莱丽景 3室1厅 东南'],72,5218,凯莱丽景,青白江,青白江,3室1厅1厨2卫,中楼层 (共6层),138㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,一梯两户,无,2021-09-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1915,['天府欧城 3室2厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨2卫,低楼层 (共26层),90.45㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯六户,有,2021-07-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1916,['国龙花园 3室2厅 东南 西南'],81,7432,国龙花园,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),109㎡,平层,暂无数据,板楼,东南 西南,未知结构,精装,一梯两户,无,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1917,['凯斯顿华府 4室2厅 东南'],110,9190,凯斯顿华府,青白江,青白江,4室2厅1厨4卫,中楼层 (共18层),119.7㎡,平层,暂无数据,塔楼,东南,框架结构,其他,两梯四户,有,2021-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1918,['川化一村 3室1厅 南'],53.5,6688,川化一村,青白江,青白江,3室1厅1厨1卫,低楼层 (共7层),80㎡,平层,暂无数据,暂无数据,南,混合结构,其他,一梯两户,无,2021-09-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1919,['蝴蝶洲 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,蝴蝶洲,青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),113.85㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,一梯两户,有,2021-07-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1920,['大邦第1城 3室2厅 东南'],71,7474,大邦第1城,青白江,青白江,3室2厅1厨1卫,高楼层 (共18层),95㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯四户,有,2021-06-24,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1921,['凯莱丽景 3室1厅 西北'],82,5900,凯莱丽景,青白江,青白江,3室1厅1厨2卫,高楼层 (共6层),139㎡,平层,暂无数据,板塔结合,西北,混合结构,毛坯,一梯三户,无,2018-10-07,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1922,['凯莱丽景 3室1厅 东南'],72,5218,凯莱丽景,青白江,青白江,3室1厅1厨2卫,中楼层 (共6层),138㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,一梯两户,无,2021-09-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1923,['齐盛艺品 3室1厅 南'],78,7879,齐盛艺品,青白江,青白江,3室1厅1厨2卫,中楼层 (共17层),99㎡,跃层,暂无数据,暂无数据,南,框架结构,简装,两梯十一户,有,2020-08-29,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1924,['钱江凤凰城 4室2厅 东南'],120,8836,钱江凤凰城,青白江,青白江,4室2厅1厨2卫,中楼层 (共6层),135.81㎡,平层,暂无数据,暂无数据,东南,未知结构,其他,一梯两户,暂无数据,2020-08-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1925,['广场馨苑 3室2厅 南'],61,5649,广场馨苑,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),108㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2019-10-31,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1926,['宏瑞阳光郦城 3室1厅 东南'],76.6,8130,宏瑞阳光郦城,青白江,青白江,3室1厅1厨2卫,中楼层 (共23层),94.23㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯五户,有,2021-08-05,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1927,['瀚城国际 4室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,瀚城国际,青白江,青白江,4室2厅1厨2卫,中楼层 (共18层),136㎡,暂无数据,暂无数据,板塔结合,南 北,框架结构,精装,两梯四户,有,2021-10-31,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1928,['广场馨苑 3室2厅 东南'],65,6500,广场馨苑,青白江,青白江,3室2厅1厨1卫,高楼层 (共7层),100㎡,错层,暂无数据,暂无数据,东南,未知结构,精装,一梯三户,暂无数据,2020-12-06,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1929,['城市花园(红阳路) 4室1厅 东南'],155,8245,城市花园(红阳路),青白江,青白江,4室1厅1厨2卫,高楼层 (共6层),188㎡,跃层,暂无数据,平房,东南,混合结构,简装,一梯两户,无,2021-06-24,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1930,['宏瑞阳光郦城 3室2厅 东南'],75,8604,宏瑞阳光郦城,青白江,青白江,3室2厅1厨1卫,高楼层 (共18层),87.17㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯四户,有,2021-08-22,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1931,['七里溪香 3室2厅 南 北'],90,8738,七里溪香,青白江,青白江,3室2厅1厨2卫,低楼层 (共6层),103㎡,平层,暂无数据,板楼,南 北,框架结构,其他,一梯两户,无,2021-11-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1932,['滨河苑(政府北路) 4室2厅 西南'],100,7247,滨河苑(政府北路),青白江,青白江,4室2厅1厨2卫,高楼层 (共5层),138㎡,跃层,暂无数据,板楼,西南,混合结构,其他,一梯一户,无,2021-11-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1933,['凤凰1号•栖云湖 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,3室1厅1厨1卫,高楼层 (共29层),86㎡,平层,暂无数据,板楼,西南,钢混结构,其他,两梯四户,有,2021-11-03,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1934,['青江花园 3室1厅 东南 南'],73,5616,青江花园,青白江,青白江,3室1厅1厨2卫,低楼层 (共7层),130㎡,平层,暂无数据,板楼,东南 南,未知结构,简装,一梯两户,暂无数据,2021-05-28,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1935,['瀚城新天地 3室2厅 南'],83,8074,瀚城新天地,青白江,青白江,3室2厅1厨2卫,低楼层 (共33层),102.81㎡,平层,暂无数据,板塔结合,南,框架结构,其他,两梯六户,有,2021-07-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,,,,
1936,['恒大雅苑 4室1厅 东南'],112,7014,恒大雅苑,青白江,青白江,4室1厅1厨2卫,低楼层 (共32层),159.7㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯三户,有,2021-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1937,['凤凰1号•栖云湖 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,3室1厅1厨2卫,高楼层 (共32层),105㎡,平层,暂无数据,板楼,西南,钢混结构,其他,两梯四户,有,2020-05-28,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
