,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
2378,['博雅新城B区 3室2厅 南'],148,11335,博雅新城B区,新都,大丰,3室2厅1厨2卫,中楼层 (共5层),130.58㎡,平层,120.41㎡,板楼,南,钢混结构,精装,一梯两户,无,2021-11-10,商品房,2010-10-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2379,['盛世名城 4室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,盛世名城,新都,大丰,4室1厅1厨2卫,低楼层 (共21层),97.33㎡,平层,暂无数据,塔楼,东,钢混结构,简装,两梯四户,有,2019-12-05,商品房,2017-09-30,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2380,['东环路47号 4室3厅 南'],96.8,4998,东环路47号,新都,新都城区,4室3厅1厨2卫,低楼层 (共6层),193.68㎡,平层,暂无数据,板塔结合,南,混合结构,简装,一梯两户,无,2021-06-13,商品房,2006-08-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2381,['御城 3室2厅 西'],140,11013,御城,新都,新都城区,3室2厅1厨2卫,低楼层 (共18层),127.13㎡,平层,暂无数据,塔楼,西,框架结构,简装,两梯四户,有,2021-10-12,商品房,2018-09-10,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2382,['岚颐公馆 4室3厅 东南'],160,9167,岚颐公馆,新都,新都城区,4室3厅1厨3卫,高楼层 (共6层),174.54㎡,跃层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,无,2021-04-19,商品房,2007-04-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2383,['天府香城 3室1厅 东南'],99,9402,天府香城,新都,新都城区,3室1厅1厨2卫,中楼层 (共6层),105.3㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-03-27,商品房,2014-08-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2384,['保利狮子湖 3室2厅 东北'],150,14642,保利狮子湖,新都,保利公园,3室2厅1厨2卫,中楼层 (共11层),102.45㎡,平层,暂无数据,塔楼,东北,钢混结构,其他,两梯四户,有,2021-07-14,商品房,2017-09-28,普通住宅,满两年,非共有,"
                                有抵押 84万元 建行 客户偿还
                              ",已上传房本照片,,,,
2385,['泰兴里 3室2厅 东南'],116,12681,泰兴里,新都,保利公园,3室2厅1厨2卫,低楼层 (共31层),91.48㎡,平层,72.82㎡,板楼,东南,砖木结构,精装,两梯五户,有,2021-08-24,商品房,2017-05-22,普通住宅,满两年,非共有,"
                                有抵押 2万元 工行 业主自还
                              ",已上传房本照片,,,,
2386,['保利公园198玫瑰郡 4室2厅 东南 南'],180,13652,保利公园198玫瑰郡,新都,保利公园,4室2厅1厨2卫,低楼层 (共24层),131.85㎡,平层,108.67㎡,塔楼,东南 南,框架结构,精装,两梯三户,有,2021-03-12,商品房,2013-01-11,普通住宅,满五年,共有,"
                                有抵押 180万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
2387,['毕生路69号 3室2厅 东南'],101,7163,毕生路69号,新都,新都城区,3室2厅1厨2卫,低楼层 (共6层),141.01㎡,错层,暂无数据,板塔结合,东南,砖混结构,精装,一梯两户,无,2020-09-17,商品房,2017-04-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2388,['亲和居 4室2厅 东 西'],108,8051,亲和居,新都,新都城区,4室2厅1厨1卫,高楼层 (共6层),134.16㎡,平层,119.45㎡,板楼,东 西,砖混结构,精装,一梯两户,暂无数据,2021-11-02,商品房,2010-05-28,普通住宅,满五年,共有,"
                                有抵押 6万元 建行 业主自还
                              ",已上传房本照片,,,,
2389,['万家和花园 3室2厅 南'],135,9654,万家和花园,新都,新都城区,3室2厅1厨2卫,低楼层 (共7层),139.84㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-04-27,商品房,2017-11-27,普通住宅,满两年,非共有,"
                                有抵押 20万元 客户偿还
                              ",已上传房本照片,,,,
2390,['香界 3室2厅 南'],150,12313,香界,新都,新都城区,3室2厅1厨2卫,高楼层 (共18层),121.83㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,2021-06-23,商品房,2013-08-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2391,['北新国际广场 3室2厅 北'],145,12879,北新国际广场,新都,大丰,3室2厅1厨2卫,高楼层 (共33层),112.59㎡,平层,暂无数据,板塔结合,北,框架结构,其他,两梯五户,有,2021-10-23,商品房,2019-11-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2392,['天元山庄一期 3室2厅 南'],90,8657,天元山庄一期,新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),103.97㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,暂无数据,2020-09-05,商品房,2007-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2393,['天香苑 3室2厅 西南'],118,9043,天香苑,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),130.5㎡,平层,118.64㎡,板塔结合,西南,砖混结构,简装,一梯两户,暂无数据,2020-12-31,商品房,2009-08-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2394,['天府江南A区 3室2厅 东'],112,8884,天府江南A区,新都,保利公园,3室2厅1厨2卫,高楼层 (共6层),126.08㎡,跃层,116.53㎡,板楼,东,框架结构,简装,三梯三户,有,2021-04-14,商品房,2012-09-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2395,['润禾花园 3室1厅 西北'],138,15546,润禾花园,新都,大丰,3室1厅1厨1卫,中楼层 (共18层),88.77㎡,平层,75.88㎡,塔楼,西北,钢混结构,简装,两梯五户,有,2021-08-18,商品房,2016-08-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2396,['我的大学 3室1厅 东南'],105,12548,我的大学,新都,新都城区,3室1厅1厨1卫,中楼层 (共27层),83.68㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯八户,有,2021-09-21,商品房,2018-03-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2397,['丽水金都 3室2厅 南'],132,9638,丽水金都,新都,毗河,3室2厅1厨1卫,高楼层 (共15层),136.96㎡,平层,107.76㎡,塔楼,南,钢混结构,简装,两梯两户,有,2021-01-15,商品房,2010-03-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2398,['北欧知识城二期 4室2厅 东'],183,13150,北欧知识城二期,新都,大丰,4室2厅1厨2卫,高楼层 (共6层),139.17㎡,平层,暂无数据,板塔结合,东,钢混结构,毛坯,一梯两户,有,2021-05-26,商品房,2016-05-24,普通住宅,满五年,共有,"
                                有抵押 45万元 业主自还
                              ",已上传房本照片,,,,
2399,['保利公园198丁香郡 3室1厅 东'],168,15449,保利公园198丁香郡,新都,保利公园,3室1厅1厨2卫,高楼层 (共18层),108.75㎡,平层,89.6㎡,板楼,东,钢混结构,精装,两梯四户,有,2021-08-26,商品房,2013-09-25,普通住宅,满五年,非共有,"
                                有抵押 20万元 建设银行 业主自还
                              ",已上传房本照片,,,,
2400,['蓝光花满庭二期 3室1厅 西'],126,16760,蓝光花满庭二期,新都,大丰,3室1厅1厨2卫,中楼层 (共33层),75.18㎡,平层,58.91㎡,塔楼,西,钢混结构,精装,三梯八户,有,2021-04-25,拆迁安置房,2017-12-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2401,['天府江南A区 5室1厅 东'],200,12171,天府江南A区,新都,保利公园,5室1厅1厨3卫,高楼层 (共11层),164.33㎡,跃层,141.76㎡,塔楼,东,框架结构,精装,两梯四户,有,2020-03-25,商品房,2009-05-04,普通住宅,满五年,共有,"
                                有抵押 45万元 民生银行 客户偿还
                              ",已上传房本照片,,,,
2402,['御城 3室2厅 东南'],147,11462,御城,新都,新都城区,3室2厅1厨2卫,高楼层 (共18层),128.25㎡,平层,暂无数据,塔楼,东南,框架结构,精装,两梯四户,有,2021-04-04,商品房,2010-01-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2403,['保利湖心岛 4室2厅 东南'],220,14698,保利湖心岛,新都,保利公园,4室2厅1厨2卫,低楼层 (共11层),149.69㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,一梯两户,有,2021-11-21,商品房,2019-11-21,普通住宅,满两年,共有,"
                                有抵押 80万元 中信
                              ",已上传房本照片,,,,
2404,['香樟林 3室2厅 南'],110,8832,香樟林,新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),124.56㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-02-26,商品房,2017-08-17,普通住宅,满两年,共有,"
                                有抵押 30万元 邮政银行
                              ",已上传房本照片,,,,
2405,['佳乐国际城一期 2室1厅 东南'],121,13607,佳乐国际城一期,新都,毗河,2室1厅1厨1卫,中楼层 (共18层),88.93㎡,平层,69.44㎡,板塔结合,东南,钢混结构,简装,两梯三户,有,2021-10-24,商品房,2014-01-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2406,['红光小区(新都) 3室2厅 南 北'],82,6243,红光小区(新都),新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),131.36㎡,平层,118.26㎡,板楼,南 北,框架结构,其他,一梯两户,暂无数据,2020-11-27,商品房,2013-07-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2407,['保利公园198丁香郡 5室2厅 南 北'],300,16672,保利公园198丁香郡,新都,保利公园,5室2厅1厨3卫,低楼层 (共26层),179.95㎡,平层,152.93㎡,塔楼,南 北,钢混结构,精装,两梯四户,有,2021-03-23,商品房,2013-08-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2408,['泰兴里 3室2厅 东南'],116,12681,泰兴里,新都,保利公园,3室2厅1厨2卫,低楼层 (共31层),91.48㎡,平层,72.82㎡,板楼,东南,砖木结构,精装,两梯五户,有,2021-08-24,商品房,2017-05-22,普通住宅,满两年,非共有,"
                                有抵押 2万元 工行 业主自还
                              ",已上传房本照片,,,,
2409,['学府雅筑 3室2厅 东南'],94.5,9570,学府雅筑,新都,新都城区,3室2厅1厨1卫,中楼层 (共18层),98.75㎡,平层,暂无数据,塔楼,东南,框架结构,精装,三梯十户,有,2021-09-25,商品房,2018-08-17,普通住宅,满两年,共有,"
                                有抵押 33万元 中信银行 客户偿还
                              ",已上传房本照片,,,,
2410,['下南街37号 4室2厅 南 北'],72,5617,下南街37号,新都,新都城区,4室2厅1厨1卫,中楼层 (共7层),128.2㎡,平层,暂无数据,板塔结合,南 北,框架结构,简装,一梯两户,无,2021-06-03,商品房,2018-06-05,普通住宅,满两年,非共有,"
                                有抵押 68万元 渤海银行 客户偿还
                              ",已上传房本照片,,,,
2411,['芙蓉名城C区 4室2厅 东南'],185,11314,芙蓉名城C区,新都,新都城区,4室2厅1厨2卫,高楼层 (共19层),163.52㎡,跃层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,有,2021-01-22,商品房,2017-09-29,普通住宅,满两年,非共有,"
                                有抵押 70万元 邮政银行
                              ",已上传房本照片,,,,
2412,['北欧知识城二期 4室2厅 东'],183,13150,北欧知识城二期,新都,大丰,4室2厅1厨2卫,高楼层 (共6层),139.17㎡,平层,暂无数据,板塔结合,东,钢混结构,毛坯,一梯两户,有,2021-05-26,商品房,2016-05-24,普通住宅,满五年,共有,"
                                有抵押 45万元 业主自还
                              ",已上传房本照片,,,,
2413,['岚颐公馆 4室3厅 东南'],160,9167,岚颐公馆,新都,新都城区,4室3厅1厨3卫,高楼层 (共6层),174.54㎡,跃层,暂无数据,板楼,东南,钢混结构,精装,一梯两户,无,2021-04-19,商品房,2007-04-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2414,['天府香城 3室1厅 东南'],99,9402,天府香城,新都,新都城区,3室1厅1厨2卫,中楼层 (共6层),105.3㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-03-27,商品房,2014-08-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2415,['保利狮子湖 3室2厅 东北'],150,14642,保利狮子湖,新都,保利公园,3室2厅1厨2卫,中楼层 (共11层),102.45㎡,平层,暂无数据,塔楼,东北,钢混结构,其他,两梯四户,有,2021-07-14,商品房,2017-09-28,普通住宅,满两年,非共有,"
                                有抵押 84万元 建行 客户偿还
                              ",已上传房本照片,,,,
2416,['我的大学 3室1厅 东南'],105,12548,我的大学,新都,新都城区,3室1厅1厨1卫,中楼层 (共27层),83.68㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯八户,有,2021-09-21,商品房,2018-03-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2417,['润禾花园 3室1厅 西北'],138,15546,润禾花园,新都,大丰,3室1厅1厨1卫,中楼层 (共18层),88.77㎡,平层,75.88㎡,塔楼,西北,钢混结构,简装,两梯五户,有,2021-08-18,商品房,2016-08-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2418,['润禾花园 2室2厅 南'],111,14493,润禾花园,新都,大丰,2室2厅1厨1卫,高楼层 (共18层),76.59㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯六户,有,2021-07-12,商品房,2017-12-01,普通住宅,满两年,非共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,,,,
2419,['北新国际广场 3室2厅 南'],130,14768,北新国际广场,新都,大丰,3室2厅1厨1卫,高楼层 (共33层),88.03㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯二十四户,有,2021-06-13,商品房,2018-03-02,普通住宅,满两年,非共有,"
                                有抵押 58万元
                              ",已上传房本照片,,,,
2420,['丽水金都 3室2厅 南'],132,9638,丽水金都,新都,毗河,3室2厅1厨1卫,高楼层 (共15层),136.96㎡,平层,107.76㎡,塔楼,南,钢混结构,简装,两梯两户,有,2021-01-15,商品房,2010-03-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2421,['天晨花溪碧 3室2厅 南'],127,11222,天晨花溪碧,新都,大丰,3室2厅1厨2卫,低楼层 (共18层),113.18㎡,平层,95.11㎡,塔楼,南,钢混结构,精装,两梯四户,有,2021-07-03,商品房,2014-03-31,普通住宅,满五年,共有,"
                                有抵押 50万元 中信银行新都支行 客户偿还
                              ",已上传房本照片,,,,
2422,['源上湾国际社区万融城B区 3室2厅 东南'],120,13555,源上湾国际社区万融城B区,新都,新都城区,3室2厅1厨1卫,高楼层 (共29层),88.53㎡,平层,68.93㎡,板塔结合,东南,钢混结构,简装,两梯六户,有,2021-06-10,商品房,2017-11-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2423,['润扬双河鹭岛 3室1厅 南'],155,13928,润扬双河鹭岛,新都,毗河,3室1厅1厨1卫,高楼层 (共18层),111.29㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,2021-03-17,商品房,2012-06-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2424,['天府江南A区 3室2厅 东'],112,8884,天府江南A区,新都,保利公园,3室2厅1厨2卫,高楼层 (共6层),126.08㎡,跃层,116.53㎡,板楼,东,框架结构,简装,三梯三户,有,2021-04-14,商品房,2012-09-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2425,['天元山庄一期 3室2厅 南'],90,8657,天元山庄一期,新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),103.97㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,暂无数据,2020-09-05,商品房,2007-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2426,['天香苑 3室2厅 西南'],118,9043,天香苑,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),130.5㎡,平层,118.64㎡,板塔结合,西南,砖混结构,简装,一梯两户,暂无数据,2020-12-31,商品房,2009-08-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2427,['保利紫荆花语 3室1厅 南'],110,13254,保利紫荆花语,新都,保利公园,3室1厅1厨1卫,高楼层 (共21层),83㎡,平层,67.36㎡,板塔结合,南,钢混结构,简装,两梯六户,有,2021-11-06,商品房,2018-03-01,普通住宅,满两年,非共有,"
                                有抵押 20万元 银行未知 业主自还
                              ",已上传房本照片,,,,
2428,['保利公园198玫瑰郡 4室2厅 东南 南'],180,13652,保利公园198玫瑰郡,新都,保利公园,4室2厅1厨2卫,低楼层 (共24层),131.85㎡,平层,108.67㎡,塔楼,东南 南,框架结构,精装,两梯三户,有,2021-03-12,商品房,2013-01-11,普通住宅,满五年,共有,"
                                有抵押 180万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
2429,['毕生路69号 3室2厅 东南'],101,7163,毕生路69号,新都,新都城区,3室2厅1厨2卫,低楼层 (共6层),141.01㎡,错层,暂无数据,板塔结合,东南,砖混结构,精装,一梯两户,无,2020-09-17,商品房,2017-04-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2430,['香域中央 4室1厅 东北'],156,11967,香域中央,新都,毗河,4室1厅1厨2卫,中楼层 (共26层),130.36㎡,跃层,107.3㎡,塔楼,东北,钢混结构,精装,两梯四户,有,2021-10-21,商品房,2013-11-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2431,['桂湖名城一期 3室1厅 东南'],132,11917,桂湖名城一期,新都,新都城区,3室1厅1厨2卫,中楼层 (共33层),110.77㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,三梯五户,有,2021-11-04,商品房,2018-02-16,普通住宅,满两年,共有,"
                                有抵押 14万元
                              ",已上传房本照片,,,,
2432,['状元街131号 3室2厅 南'],72,5971,状元街131号,新都,新都城区,3室2厅1厨2卫,低楼层 (共6层),120.6㎡,平层,108.31㎡,板塔结合,南,混合结构,简装,一梯两户,无,2020-12-07,商品房,2014-10-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2433,['北庭春天 3室2厅 南'],153,11889,北庭春天,新都,大丰,3室2厅1厨2卫,低楼层 (共6层),128.7㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,暂无数据,2021-09-09,商品房,2017-04-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2434,['麦田国际社区 3室1厅 南'],120,13631,麦田国际社区,新都,新都城区,3室1厅1厨2卫,高楼层 (共26层),88.04㎡,平层,69.56㎡,板塔结合,南,钢混结构,其他,两梯六户,有,2021-06-25,商品房,2015-11-19,普通住宅,满五年,共有,"
                                有抵押 10
                              ",已上传房本照片,,,,
2435,['缤纷翠微湖 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,缤纷翠微湖,新都,毗河,3室1厅1厨1卫,高楼层 (共30层),72.78㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,2021-08-21,商品房,2018-08-20,普通住宅,满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
2436,['海伦国际二期 3室2厅 西南'],143,12602,海伦国际二期,新都,新都城区,3室2厅1厨2卫,高楼层 (共27层),113.48㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,两梯五户,有,2021-06-05,商品房,2018-06-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2437,['保利公园198蔷薇郡 3室2厅 南 北'],149,14218,保利公园198蔷薇郡,新都,保利公园,3室2厅1厨2卫,低楼层 (共27层),104.8㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,两梯四户,有,2021-06-21,商品房,2015-01-14,普通住宅,满五年,共有,"
                                有抵押 17万元 工行 业主自还
                              ",已上传房本照片,,,,
2438,['香樟林 4室2厅 南'],158,8431,香樟林,新都,新都城区,4室2厅1厨2卫,高楼层 (共6层),187.41㎡,跃层,171.68㎡,板楼,南,砖混结构,其他,两梯两户,有,2021-09-05,商品房,2008-11-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2439,['水沐环岛 3室2厅 南'],160,11996,水沐环岛,新都,新都城区,3室2厅1厨2卫,中楼层 (共12层),133.38㎡,错层,112.84㎡,板楼,南,钢混结构,精装,一梯三户,有,2021-11-07,商品房,2011-02-25,普通住宅,满五年,共有,"
                                有抵押 具体好多没有说，但是房东可以自己还！
                              ",已上传房本照片,,,,
2440,['九形道 4室2厅 西北'],180,20476,九形道,新都,大丰,4室2厅1厨3卫,低楼层 (共27层),87.91㎡,复式,暂无数据,板楼,西北,钢混结构,精装,两梯五户,有,2021-08-10,商品房,2013-07-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2441,['富力桃园A区 3室2厅 南 东南'],149,11685,富力桃园A区,新都,毗河,3室2厅1厨2卫,中楼层 (共32层),127.52㎡,平层,暂无数据,板楼,南 东南,框架结构,简装,两梯五户,有,2021-08-04,商品房,2018-06-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2442,['天府小区 3室2厅 南 北'],61,5235,天府小区,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),116.53㎡,平层,暂无数据,板楼,南 北,砖混结构,其他,一梯两户,无,2021-04-02,商品房,2017-11-28,普通住宅,满两年,共有,"
                                有抵押 40万元 业主自还
                              ",已上传房本照片,,,,
2443,['八二一小区 3室2厅 东'],109,9360,八二一小区,新都,新都城区,3室2厅1厨2卫,中楼层 (共18层),116.46㎡,平层,暂无数据,暂无数据,东,未知结构,简装,一梯四户,无,2021-07-23,商品房,2019-01-31,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2444,['勤俭巷75号 2室2厅 东南'],52,5806,勤俭巷75号,新都,新都城区,2室2厅1厨1卫,中楼层 (共6层),89.57㎡,平层,暂无数据,暂无数据,东南,混合结构,精装,一梯三户,暂无数据,2021-03-06,商品房,2010-11-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2445,['东环路47号 4室3厅 南'],96.8,4998,东环路47号,新都,新都城区,4室3厅1厨2卫,低楼层 (共6层),193.68㎡,平层,暂无数据,板塔结合,南,混合结构,简装,一梯两户,无,2021-06-13,商品房,2006-08-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2446,['优品道珑苑 3室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,优品道珑苑,新都,大丰,3室2厅1厨2卫,中楼层 (共32层),79.49㎡,平层,72㎡,板塔结合,西北,钢混结构,其他,两梯六户,有,2021-02-28,商品房,2019-10-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2447,['天府江南A区 5室1厅 东'],200,12171,天府江南A区,新都,保利公园,5室1厅1厨3卫,高楼层 (共11层),164.33㎡,跃层,141.76㎡,塔楼,东,框架结构,精装,两梯四户,有,2020-03-25,商品房,2009-05-04,普通住宅,满五年,共有,"
                                有抵押 45万元 民生银行 客户偿还
                              ",已上传房本照片,,,,
2448,['御城 3室2厅 东南'],147,11462,御城,新都,新都城区,3室2厅1厨2卫,高楼层 (共18层),128.25㎡,平层,暂无数据,塔楼,东南,框架结构,精装,两梯四户,有,2021-04-04,商品房,2010-01-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2449,['锦江油泵厂生活区 3室2厅 西南'],74.5,7738,锦江油泵厂生活区,新都,新都城区,3室2厅1厨1卫,中楼层 (共6层),96.29㎡,平层,96.29㎡,板塔结合,西南,砖混结构,其他,一梯两户,暂无数据,2021-10-19,已购公房,2008-08-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2450,['工贸小区 3室2厅 南'],66,6618,工贸小区,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),99.73㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,暂无数据,2021-09-28,商品房,2010-06-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2451,['博海城一期 3室2厅 东南'],139.8,13283,博海城一期,新都,新都城区,3室2厅1厨2卫,高楼层 (共27层),105.25㎡,平层,85.09㎡,塔楼,东南,框架结构,精装,两梯五户,有,2021-05-14,商品房,2013-04-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2452,['富力桃园B区 4室1厅 南 西南'],160,11792,富力桃园B区,新都,毗河,4室1厅1厨2卫,低楼层 (共32层),135.69㎡,平层,114.58㎡,板塔结合,南 西南,钢混结构,精装,两梯五户,有,2020-10-07,商品房,2015-10-07,普通住宅,满五年,共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,,,,
2453,['御城 3室1厅 北'],138,12985,御城,新都,新都城区,3室1厅1厨2卫,高楼层 (共18层),106.28㎡,平层,88.34㎡,塔楼,北,钢混结构,其他,两梯六户,有,2021-06-26,商品房,2013-10-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2454,['汉嘉国际 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,汉嘉国际,新都,新都城区,3室2厅1厨2卫,低楼层 (共6层),111.57㎡,暂无数据,99.3㎡,板塔结合,南,框架结构,精装,一梯两户,无,2019-10-18,商品房,2013-02-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2455,['蓝光花满庭二期 3室1厅 西'],126,16760,蓝光花满庭二期,新都,大丰,3室1厅1厨2卫,中楼层 (共33层),75.18㎡,平层,58.91㎡,塔楼,西,钢混结构,精装,三梯八户,有,2021-04-25,拆迁安置房,2017-12-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2456,['保利城三期 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,保利城三期,新都,大丰,3室1厅1厨1卫,低楼层 (共18层),85.73㎡,平层,71.54㎡,板楼,东南,钢混结构,精装,两梯六户,有,2021-04-01,商品房,2016-10-13,普通住宅,满五年,非共有,"
                                有抵押 25万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
2457,['小城故事 3室2厅 东南'],98,8598,小城故事,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),113.98㎡,错层,暂无数据,暂无数据,东南,砖混结构,简装,一梯两户,暂无数据,2020-07-16,商品房,2010-07-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2458,['小城故事 3室2厅 东南'],105,10267,小城故事,新都,新都城区,3室2厅1厨2卫,低楼层 (共1层),102.27㎡,平层,暂无数据,塔楼,东南,框架结构,其他,一梯一户,暂无数据,2021-05-08,商品房,2017-07-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2459,['东骏湖景湾四期 3室2厅 西北'],165,14186,东骏湖景湾四期,新都,新都城区,3室2厅1厨2卫,中楼层 (共18层),116.32㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,两梯三户,有,2021-02-24,商品房,2015-03-10,普通住宅,满五年,非共有,"
                                有抵押 30万元 中国工商银行股份有限公司成都新支行 业主自还
                              ",已上传房本照片,,,,
